Реєстраційний номер;Унормована назва;Унормована назва латиницею;Вид географічного об'єкту;Адміністративно- територіальна одиниця (АР Крим, область);Район;Широта;Довгота
Ф-13167;Денків Яр;Denkiv Yar;балка;Кіровоградська обл.;р-н Новоархангельський;"N 48° 44’ 5""";"E 31° 2’ 45"""
Ф-13183;Будьонного Яр;Budonnoho Yar;балка;Кіровоградська обл., Черкаська обл.;;"N 48° 53’ 30""";"E 31° 36’ 10"""
Ф-13185;Грушевий Яр;Hrushevyi Yar;балка;Кіровоградська обл., Черкаська обл.;;"N 48° 53’ 25""";"E 31° 34’ 53"""
Ф-13188;Холодний Яр;Kholodnyi Yar;балка;Кіровоградська обл.;р-н Новомиргородський;"N 48° 49’ 15""";"E 31° 33’ 59"""
Ф-13190;Корнювата;Korniuvata;балка;Кіровоградська обл.;р-н Новомиргородський;"N 48° 42’ 58""";"E 31° 33’ 15"""
Ф-13193;Матвіїв Яр;Matviiv Yar;балка;Кіровоградська обл.;р-н Новомиргородський;"N 48° 45’ 35""";"E 31° 37’ 0"""
Ф-13197;Вікняне;Vikniane;балка;Кіровоградська обл.;"р-н Маловисківський, р-н
Новомиргородський";"N 48° 43’ 28""";"E 31° 35’ 20"""
Ф-13203;Бондарів Яр;Bondariv Yar;балка;Кіровоградська обл.;р-н Новомиргородський;"N 48° 44’ 0""";"E 31° 47’ 0"""
Ф-13206;Широкий Яр;Shyrokyi Yar;балка;Кіровоградська обл.;р-н Новомиргородський;"N 48° 41’ 54""";"E 31° 51’ 36"""
Ф-13209;Чівари;Chivary;балка;Кіровоградська обл.;р-н Новомиргородський;"N 48° 54’ 33""";"E 31° 52’ 5"""
Ф-13214;Кишлянівський Яр;Kyshlianivskyi Yar;балка;Кіровоградська обл.;р-н Новомиргородський;"N 48° 46’ 25""";"E 31° 55’ 6"""
Ф-13230;Семенецький Яр;Semenetskyi Yar;балка;Кіровоградська обл.;р-н Олександрівський;"N 48° 59’ 29""";"E 32° 24’ 0"""
Ф-13231;Коробчина;Korobchyna;балка;Кіровоградська обл.;р-н Світловодський;"N 48° 57’ 25""";"E 32° 49’ 30"""
Ф-13233;Євтушина;Yevtushyna;балка;Кіровоградська обл.;р-н Світловодський;"N 48° 58’ 32""";"E 32° 51’ 50"""
Ф-13235;Салатова;Salatova;балка;Кіровоградська обл.;р-н Світловодський;"N 48° 59’ 14""";"E 32° 55’ 19"""
Ф-13237;Розсохуватий Яр;Rozsokhuvatyi Yar;балка;Кіровоградська обл.;р-н Світловодський;"N 48° 59’ 30""";"E 32° 58’ 0"""
Ф-13250;Долженкова;Dolzhenkova;балка;Кіровоградська обл.;р-н Світловодський;"N 48° 52’ 56""";"E 32° 55’ 50"""
Ф-13261;Ведвежий Яр;Vedmezhyi Yar;балка;Кіровоградська обл.;"р-н Олександрійський, р-н
Знам'янський";"N 48° 47’ 57""";"E 32° 56’ 10"""
Ф-13268;Медянка;Medianka;балка;Кіровоградська обл.;р-н Знам'янський;"N 48° 47’ 47""";"E 32° 45’ 52"""
Ф-13271;Богданівська;Bohdanivska;балка;Кіровоградська обл.;р-н Знам'янський;"N 48° 48’ 47""";"E 32° 39’ 21"""
Ф-13279;Ухівська;Ukhivska;балка;Кіровоградська обл.;р-н Знам'янський;"N 48° 47’ 5""";"E 32° 37’ 10"""
Ф-13288;Тирічіна;Tyrichina;балка;Кіровоградська обл.;р-н Знам'янський;"N 48° 45’ 33""";"E 32° 38’ 15"""
Ф-13293;Харматів Яр;Kharmativ Yar;балка;Кіровоградська обл.;р-н Знам'янський;"N 48° 44’ 52""";"E 32° 48’ 40"""
Ф-13298;Кислякова;Kysliakova;балка;Кіровоградська обл.;р-н Знам'янський;"N 48° 44’ 2""";"E 32° 50’ 55"""
Ф-13305;Користівка;Korystivka;балка;Кіровоградська обл.;р-н Олександрійський;"N 48° 40’ 44""";"E 32° 59’ 43"""
Ф-13326;Соляна;Soliana;балка;Кіровоградська обл.;р-н Світловодський;"N 48° 58’ 42""";"E 33° 7’ 28"""
Ф-13337;Ясинова;Yasynova;балка;Кіровоградська обл.;р-н Онуфріївський;"N 48° 49’ 0""";"E 33° 46’ 50"""
Ф-13340;Вовчик;Vovchyk;балка;Кіровоградська обл.;р-н Олександрійський;"N 48° 43’ 0""";"E 33° 34’ 42"""
Ф-13344;Хрещата;Khreshchata;балка;Кіровоградська обл.;р-н Олександрійський;"N 48° 40’ 58""";"E 33° 33’ 39"""
Ф-13346;Глиняна;Hlyniana;балка;Кіровоградська обл.;р-н Олександрійський;"N 48° 40’ 20""";"E 33° 44’ 50"""
Ф-13351;Лозуватська;Lozuvatka;балка;Кіровоградська обл.;р-н Олександрійський;"N 48° 36’ 2""";"E 32° 56’ 20"""
Ф-13358;Байкова;Baikova;балка;Кіровоградська обл.;р-н Олександрійський;"N 48° 32’ 10""";"E 32° 59’ 50"""
Ф-13361;Герасимова;Herasymova;балка;Кіровоградська обл.;р-н Кіровоградський;"N 48° 29’ 27""";"E 32° 32’ 35"""
Ф-13363;Кандалова;Kandalova;балка;Кіровоградська обл.;р-н Кіровоградський;"N 48° 27’ 22""";"E 32° 30’ 31"""
Ф-13364;Суха;Sukha;балка;Кіровоградська обл.;р-н Новгородківський;"N 48° 28’ 10""";"E 32° 41’ 10"""
Ф-13366;Кочерга;Kocherha;балка;Кіровоградська обл.;р-н Кіровоградський;"N 48° 27’ 23""";"E 32° 36’ 56"""
Ф-13368;Балашова;Balashova;балка;Кіровоградська обл.;"р-н Новгородківський, р-н
Кіровоградський";"N 48° 25’ 12""";"E 32° 33’ 22"""
Ф-13369;Гайдаєва;Haidaieva;балка;Кіровоградська обл.;р-н Новгородківський;"N 48° 24’ 28""";"E 32° 32’ 0"""
Ф-1337;Грузька;Hruzka;річка;Кіровоградська обл.;;"N 48° 33’ 31""";"E 32° 14’ 0"""
Ф-13373;Куца;Kutsa;балка;Кіровоградська обл.;р-н Новгородківський;"N 48° 21’ 12""";"E 32° 33’ 15"""
Ф-13376;Вовча;Vovcha;балка;Кіровоградська обл.;р-н Новгородківський;"N 48° 20’ 8""";"E 32° 32’ 8"""
Ф-13381;Громадська;Hromadska;балка;Кіровоградська обл.;р-н Новгородківський;"N 48° 29’ 30""";"E 32° 46’ 20"""
Ф-13385;Совхозна;Sovkhozna;балка;Кіровоградська обл.;"р-н Олександрійський, р-н
Новгородківський";"N 48° 26’ 55""";"E 32° 53’ 53"""
Ф-13389;Громадська;Hromadska;балка;Кіровоградська обл.;р-н Новгородківський;"N 48° 20’ 30""";"E 32° 50’ 55"""
Ф-13395;Донова;Donova;балка;Кіровоградська обл.;р-н Олександрійський;"N 48° 38’ 12""";"E 32° 59’ 15"""
Ф-13398;Кирякова;Kyriakova;балка;Кіровоградська обл.;р-н Знам'янський;"N 47° 39’ 10""";"E 32° 27’ 40"""
Ф-13404;Левченкова;Levchenkova;балка;Кіровоградська обл.;р-н Кіровоградський;"N 48° 35’ 45""";"E 32° 18’ 17"""
Ф-13426;Куриний Яр;Kurynyi Yar;балка;Кіровоградська обл.;р-н Добровеличківський;"N 48° 35’ 36""";"E 31° 2’ 22"""
Ф-13428;Марківський Яр;Markivskyi Yar;балка;Кіровоградська обл.;р-н Добровеличківський;"N 48° 35’ 58""";"E 31° 5’ 40"""
Ф-13431;Тележинська;Telezhynska;балка;Кіровоградська обл.;р-н Маловисківський;"N 48° 37’ 34""";"E 31° 16’ 50"""
Ф-13435;Сухий Ташлик;Sukhyi Tashlyk;балка;Кіровоградська обл.;"р-н Маловисківський, р-н
Новоукраїнський";"N 48° 31’ 20""";"E 31° 23’ 1"""
Ф-13437;Вахмістрова;Vakhmistrova;балка;Кіровоградська обл.;р-н Новоукраїнський;"N 48° 29’ 33""";"E 31° 21’ 5"""
Ф-13442;Широка;Shyroka;балка;Кіровоградська обл.;р-н Новоукраїнський;"N 48° 29’ 0""";"E 31° 17’ 10"""
Ф-13445;Чорногузова;Chornohuzova;балка;Кіровоградська обл.;р-н Маловисківський;"N 48° 30’ 55""";"E 31° 29’ 20"""
Ф-13452;Холерний Яр;Kholernyi Yar;балка;Кіровоградська обл.;р-н Новоукраїнський;"N 48° 25’ 15""";"E 31° 19’ 40"""
Ф-13456;Северинова;Severynova;балка;Кіровоградська обл.;р-н Новоукраїнський;"N 48° 26’ 10""";"E 31° 16’ 36"""
Ф-13458;Станішевська;Stanishevska;балка;Кіровоградська обл.;р-н Добровеличківський;"N 48° 28’ 53""";"E 31° 1’ 31"""
Ф-13463;Устимова Криниця;Ustymova Krynytsia;балка;Кіровоградська обл.;р-н Новоукраїнський;"N 48° 22’ 35""";"E 31° 26’ 30"""
Ф-13471;Виноградна;Vynohradna;балка;Кіровоградська обл.;р-н Добровеличківський;"N 48° 22’ 40""";"E 31° 15’ 30"""
Ф-13472;Федіна-Левада;Fedina-Levada;балка;Кіровоградська обл.;р-н Голованівський;"N 48° 26’ 24""";"E 30° 28’ 12"""
Ф-13474;Глибокий Яр;Hlybokyi Yar;балка;Кіровоградська обл.;р-н Гайворонський;"N 48° 17’ 29""";"E 29° 46’ 2"""
Ф-13476;Адамовича;Adamovycha;балка;Кіровоградська обл.;р-н Вільшанський;"N 48° 18’ 0""";"E 30° 50’ 20"""
Ф-13477;Тернова;Ternova;балка;Кіровоградська обл.;р-н Добровеличківський;"N 48° 15’ 44""";"E 31° 15’ 45"""
Ф-13478;Криничуватська;Krynychuvatska;балка;Кіровоградська обл.;р-н Устинівський, р-н Долинський;"N 48° 2’ 33""";"E 32° 39’ 0"""
Ф-13480;Грузьска;Hruzka;балка;Кіровоградська обл.;р-н Компаніївський, р-н Долинський;"N 48° 13’ 2""";"E 32° 34’ 0"""
Ф-13490;Кремувата;Kremuvata;балка;Кіровоградська обл.;р-н Компаніївський;"N 48° 17’ 25""";"E 32° 16’ 52"""
Ф-13493;Шатравина;Shatravyna;балка;Кіровоградська обл.;р-н Компаніївський;"N 48° 13’ 25""";"E 32° 27’ 34"""
Ф-13494;Лозуватка;Lozuvatka;балка;Кіровоградська обл.;р-н Компаніївський;"N 48° 11’ 25""";"E 32° 20’ 58"""
Ф-13498;Валикова;Valykova;балка;Кіровоградська обл.;р-н Компаніївський;"N 48° 10’ 35""";"E 32° 9’ 18"""
Ф-13506;Чортова;Chortova;балка;Кіровоградська обл.;р-н Компаніївський;"N 48° 13’ 30""";"E 32° 9’ 32"""
Ф-13508;Крута;Kruta;балка;Кіровоградська обл.;р-н Компаніївський;"N 48° 10’ 45""";"E 32° 12’ 6"""
Ф-13510;Ганзова;Hanzova;балка;Кіровоградська обл.;р-н Компаніївський;"N 48° 14’ 12""";"E 32° 3’ 20"""
Ф-13514;Мережина;Merezhyna;балка;Кіровоградська обл.;р-н Бобринецький;"N 48° 1’ 15""";"E 32° 16’ 25"""
Ф-13520;Боковенька;Bokovenka;балка;Кіровоградська обл.;р-н Петрівський;"N 48° 14’ 10""";"E 33° 9’ 52"""
Ф-13523;Разворіна;Razvorina;балка;Кіровоградська обл.;р-н Долинський;"N 48° 8’ 10""";"E 33° 8’ 45"""
Ф-13525;Коновалова;Konovalova;балка;Кіровоградська обл.;р-н Долинський;"N 48° 10’ 15""";"E 33° 3’ 42"""
Ф-13537;Водяна;Vodiana;балка;Кіровоградська обл.;р-н Петрівський;"N 48° 11’ 11""";"E 33° 25’ 5"""
Ф-13538;Власівська;Vlasivska;балка;Кіровоградська обл.;р-н Петрівський;"N 48° 17’ 33""";"E 33° 16’ 23"""
Ф-13542;Стареча;Starecha;балка;Кіровоградська обл.;р-н Петрівський;"N 48° 15’ 10""";"E 33° 16’ 25"""
Ф-13546;Богодушна;Bohodushna;балка;Кіровоградська обл., Миколаївська обл.;;"N 47° 48’ 52""";"E 32° 0’ 57"""
Ф-13548;Водяна;Vodiana;балка;Кіровоградська обл.;р-н Бобринецький;"N 47° 48’ 20""";"E 32° 9’ 0"""
Ф-13553;Жебкина;Zhebkyna;балка;Кіровоградська обл.;р-н Бобринецький;"N 47° 52’ 50""";"E 32° 13’ 0"""
Ф-13555;Стовпова;Stovpova;балка;Кіровоградська обл., Миколаївська обл.;;"N 47° 51’ 4""";"E 32° 16’ 40"""
Ф-13556;Рагуліна;Rahulina;балка;Кіровоградська обл.;р-н Устинівський;"N 47° 54’ 28""";"E 32° 23’ 15"""
Ф-13640;Велика Кавунова;Velyka Kavunova;балка;Кіровоградська обл.;р-н Устинівський;"N 47° 52’ 18""";"E 32° 32’ 35"""
Ф-13842;Байдак;Baidak;острів;Кіровоградська обл.;;"N 48° 58’ 2""";"E 33° 38’ 19"""
Ф-13844;Москаль;Moskal;острів;Кіровоградська обл., Полтавська обл.;;"N 48° 58’ 16""";"E 33° 40’ 18"""
Ф-13862;Ерік;Erik;острів;Кіровоградська обл.;;"N 49° 4’ 38""";"E 33° 16’ 38"""
Ф-1471;Кременчуцьке;Kremenchutske;водосховище;"Кіровоградська обл., Полтавська обл.,
Черкаська обл.";;"N 49° 19’ 0""";"E 32° 33’ 0"""
Ф-15446;Величкова;Velychkova;курган;Кіровоградська обл.;Новоукраїнський р-н;"N 48° 19’ 17""";"E 31° 41’ 35"""
Ф-15447;Черепахіна;Cherepakhina;курган;Кіровоградська обл.;Новоукраїнський р-н;"N 48° 18’ 32""";"E 31° 41’ 28"""
Ф-15449;Попівська;Popivska;курган;Кіровоградська обл.;Добровеличківський р-н;"N 48° 14’ 48""";"E 31° 17’ 35"""
Ф-15450;Акацятова;Akatsiatova;курган;Кіровоградська обл.;Добровеличківський р-н;"N 48° 13’ 27""";"E 31° 18’ 55"""
Ф-15451;Сторожева;Storozheva;курган;Кіровоградська обл.;Бобринецький р-н;"N 48° 2’ 49""";"E 32° 14’ 22"""
Ф-15452;Могила-Розрита;Mohyla-Rozryta;курган;Кіровоградська обл.;Олександрійський р-н;"N 48° 35’ 0""";"E 33° 10’ 26"""
Ф-15453;Тюхтеєва-Могила;Tiukhteieva-Mohyla;курган;Кіровоградська обл.;Новоархангельський р-н;"N 48° 28’ 50""";"E 30° 39’ 27"""
Ф-15454;Розкопана;Rozkopana;курган;Кіровоградська обл.;Маловисківський р-н;"N 48° 38’ 50""";"E 31° 30’ 55"""
Ф-15455;Могила-Велика Розритна;Mohyla-Velyka Rozrytna;курган;Кіровоградська обл.;Компаніївський р-н;"N 48° 15’ 13""";"E 32° 17’ 24"""
Ф-15456;Могила Фігурна Горка;Mohyla Fihurna Horka;курган;Кіровоградська обл.;Онуфріївський р-н;"N 48° 54’ 50""";"E 33° 50’ 19"""
Ф-15457;Могила-Хитра;Mohyla-Khytra;курган;Кіровоградська обл.;Олександрівський р-н;"N 48° 58’ 12""";"E 32° 20’ 37"""
Ф-15458;Могила Висока;Mohyla Vysoka;курган;Кіровоградська обл.;Знам'янський р-н;"N 48° 40’ 39""";"E 32° 16’ 24"""
Ф-15459;Могила-Козацька;Mohyla-Kozatska;курган;Кіровоградська обл.;Устинівський р-н;"N 47° 57’ 36""";"E 32° 30’ 40"""
Ф-15460;Могила-Чабанська;Mohyla-Chabanska;курган;Кіровоградська обл.;Устинівський р-н;"N 47° 55’ 25""";"E 32° 33’ 54"""
Ф-15461;Могила-Карабінова;Mohyla-Karabinova;курган;Кіровоградська обл.;Долинський р-н;"N 48° 11’ 48""";"E 33° 2’ 54"""
Ф-15462;Могила-Близнюки;Mohyla-Blyzniuky;курган;Кіровоградська обл.;Долинський р-н;"N 48° 11’ 54""";"E 33° 0’ 16"""
Ф-15463;Могила-Розколка;Mohyla-Rozkolka;курган;Кіровоградська обл.;Долинський р-н;"N 48° 10’ 13""";"E 33° 4’ 38"""
Ф-15464;Могила-Фоміна;Mohyla-Fomina;курган;Кіровоградська обл.;Долинський р-н;"N 48° 12’ 59""";"E 33° 3’ 42"""
Ф-15704;Абрамівка;Abramivka;урочище;Кіровоградська обл.;р-н Олександрійський;"N 48° 46’ 27""";"E 33° 20’ 10"""
Ф-15869;Аникіївська Дача;Anykiivska Dacha;урочище;Кіровоградська обл.;р-н Маловисківський;"N 48° 31’ 20""";"E 31° 45’ 59"""
Ф-15901;Акацятова;Akatsiatova;курган;Кіровоградська обл.;р-н Добровеличківський;"N 48° 13’ 27""";"E 31° 18’ 55"""
Ф-15945;Андріївка;Andriivka;урочище;Кіровоградська обл.;р-н Онуфріївський;"N 48° 47’ 44""";"E 33° 39’ 9"""
Ф-1595;Чутка;Chutka;річка;Кіровоградська обл., Черкаська обл.;;"N 49° 3’ 51""";"E 32° 47’ 0"""
Ф-16131;Баланівського;Balanivskoho;яр;Кіровоградська обл.;р-н Новомиргородський;"N 48° 43’ 27""";"E 31° 48’ 23"""
Ф-16196;Байрак;Bairak;урочище;Кіровоградська обл.;р-н Новоархангельський;"N 48° 43’ 42""";"E 30° 44’ 9"""
Ф-16237;Байдан;Baidan;балка;Кіровоградська обл.;р-н Новомиргородський;"N 48° 41’ 46""";"E 31° 59’ 6"""
Ф-16314;Бердихине;Berdykhyne;урочище;Кіровоградська обл.;р-н Устинівський;"N 47° 49’ 20""";"E 32° 35’ 11"""
Ф-16340;Барасанова;Barasanova;балка;Кіровоградська обл.;р-н Устинівський;"N 47° 48’ 40""";"E 32° 31’ 27"""
Ф-16352;Барлітова;Barlitova;балка;Кіровоградська обл.;р-н Олександрійський;"N 48° 42’ 13""";"E 33° 42’ 2"""
Ф-16433;Березнувата;Bereznuvata;балка;Кіровоградська обл.;р-н Петрівський;"N 48° 10’ 59""";"E 33° 9’ 22"""
Ф-16470;Березувата;Berezuvata;балка;Кіровоградська обл.;р-н Олександрійський;"N 48° 34’ 19""";"E 32° 58’ 57"""
Ф-16486;Берестова;Berestova;балка;Кіровоградська обл.;р-н Добровеличківський;"N 48° 20’ 36""";"E 31° 25’ 6"""
Ф-16568;Бирзулівська;Byrzulivska;балка;Кіровоградська обл.;р-н Новомиргородський;"N 48° 44’ 9""";"E 31° 34’ 36"""
Ф-16617;Берестки;Berestky;урочище;Кіровоградська обл.;р-н Онуфріївський;"N 48° 48’ 10""";"E 33° 45’ 44"""
Ф-16660;Білоусова;Bilousova;балка;Кіровоградська обл.;р-н Новоукраїнський;"N 48° 22’ 29""";"E 31° 25’ 40"""
Ф-16673;Бессарабський Яр;Bessarabskyi Yar;балка;Кіровоградська обл.;р-н Новомиргородський;"N 48° 45’ 57""";"E 31° 38’ 55"""
Ф-16737;Богодушка;Bohodushka;балка;Кіровоградська обл.;р-н Бобринецький;"N 47° 50’ 13""";"E 32° 0’ 32"""
Ф-16832;Біла Долина;Bila Dolyna;балка;Кіровоградська обл.;р-н Маловисківський;"N 48° 34’ 35""";"E 31° 26’ 2"""
Ф-16865;Боковенька;Bokovenka;балка;Кіровоградська обл.;р-н Петрівський;"N 48° 10’ 45""";"E 33° 10’ 44"""
Ф-16928;Бобакова;Bobakova;балка;Кіровоградська обл.;р-н Новоукраїнський;"N 48° 12’ 42""";"E 31° 49’ 25"""
Ф-16930;Бобешка;Bobeshka;урочище;Кіровоградська обл.;р-н Олександрівський;"N 48° 45’ 46""";"E 32° 8’ 2"""
Ф-16964;Бонча;Boncha;балка;Кіровоградська обл.;р-н Новомиргородський;"N 48° 52’ 31""";"E 31° 47’ 42"""
Ф-17080;Братерський Яр;Braterskyi Yar;балка;Кіровоградська обл.;р-н Олександрівський;"N 48° 58’ 30""";"E 32° 23’ 1"""
Ф-17119;Бондярський Яр;Bondiarskyi Yar;балка;Кіровоградська обл.;р-н Новомиргородський;"N 48° 50’ 46""";"E 31° 41’ 1"""
Ф-17126;Данове;Danove;урочище;Кіровоградська обл.;р-н Світловодський;"N 49° 1’ 56""";"E 32° 55’ 49"""
Ф-17187;Вербівка;Verbivka;урочище;Кіровоградська обл.;р-н Новоархангельський;"N 48° 27’ 4""";"E 30° 48’ 4"""
Ф-17223;Громоклей;Hromoklei;балка;Кіровоградська обл.;р-н Олександрійський;"N 48° 44’ 49""";"E 33° 13’ 42"""
Ф-17224;Громоклей;Hromoklei;урочище;Кіровоградська обл.;р-н Олександрійський;"N 48° 43’ 52""";"E 33° 15’ 33"""
Ф-17240;Глиняна;Hlyniana;балка;Кіровоградська обл.;р-н Петрівський;"N 48° 30’ 59""";"E 33° 6’ 8"""
Ф-17268;Відомівка;Vidomivka;урочище;Кіровоградська обл.;р-н Новоукраїнський;"N 48° 8’ 54""";"E 31° 38’ 0"""
Ф-17277;Гончарів Ліс;Honchariv Lis;урочище;Кіровоградська обл.;р-н Олександрівський;"N 48° 42’ 52""";"E 32° 15’ 18"""
Ф-17454;Горіхове;Horikhove;урочище;Кіровоградська обл.;р-н Новоукраїнський;"N 48° 20’ 31""";"E 31° 35’ 15"""
Ф-17645;Вільне;Vilne;урочище;Кіровоградська обл.;р-н Новоархангельський;"N 48° 41’ 53""";"E 30° 57’ 56"""
Ф-17674;Глибокий Яр;Hlybokyi Yar;балка;Кіровоградська обл.;р-н Новомиргородський;"N 48° 45’ 33""";"E 31° 37’ 26"""
Ф-17717;Вольфонт;Volfont;балка;Кіровоградська обл.;р-н Новоукраїнський;"N 48° 19’ 26""";"E 31° 42’ 50"""
Ф-17808;Дачі;Dachi;балка;Кіровоградська обл.;р-н Новгородківський;"N 48° 22’ 50""";"E 33° 1’ 19"""
Ф-17813;Два Ставки;Dva Stavky;урочище;Кіровоградська обл.;р-н Бобринецький;"N 47° 48’ 45""";"E 32° 9’ 18"""
Ф-17838;Грузька Балка;Hruzka Balka;урочище;Кіровоградська обл.;р-н Новоукраїнський;"N 48° 15’ 30""";"E 31° 33’ 17"""
Ф-17840;Грузьке;Hruzke;урочище;Кіровоградська обл.;р-н Бобринецький;"N 48° 2’ 59""";"E 31° 59’ 22"""
Ф-17886;Глибока;Hlyboka;балка;Кіровоградська обл.;р-н Олександрівський;"N 48° 50’ 33""";"E 32° 26’ 14"""
Ф-17887;Глибока;Hlyboka;балка;Кіровоградська обл.;р-н Знам'янський;"N 48° 42’ 1""";"E 32° 26’ 13"""
Ф-17990;Деренюха;Dereniukha;урочище;Кіровоградська обл.;р-н Голованівський;"N 48° 10’ 29""";"E 30° 33’ 23"""
Ф-18036;Вороніна;Voronina;балка;Кіровоградська обл.;р-н Новоукраїнський;"N 48° 16’ 45""";"E 31° 37’ 43"""
Ф-18093;Вищепанівка;Vyshchepanivka;балка;Кіровоградська обл.;р-н Світловодський;"N 49° 0’ 47""";"E 32° 58’ 56"""
Ф-18125;Дворянова;Dvorianova;балка;Кіровоградська обл.;р-н Олександрійський;"N 48° 41’ 33""";"E 33° 42’ 30"""
Ф-18234;Варварівка;Varvarivka;урочище;Кіровоградська обл.;р-н Устинівський;"N 47° 53’ 19""";"E 32° 39’ 49"""
Ф-18237;Варгенка;Varhenka;балка;Кіровоградська обл.;р-н Кіровоградський;"N 48° 31’ 10""";"E 32° 5’ 5"""
Ф-18272;Гордовацька Дубина;Hordovatska Dubyna;урочище;Кіровоградська обл.;р-н Благовіщенський;"N 48° 27’ 26""";"E 30° 7’ 52"""
Ф-18335;Велике Вороб'ївське;Velyke Vorobivske;урочище;Кіровоградська обл.;р-н Добровеличківський;"N 48° 19’ 30""";"E 31° 8’ 41"""
Ф-18338;Водяна;Vodiana;балка;Кіровоградська обл.;р-н Онуфріївський;"N 48° 49’ 23""";"E 33° 31’ 11"""
Ф-18339;Водяна;Vodiana;балка;Кіровоградська обл.;р-н Новомиргородський;"N 48° 49’ 51""";"E 31° 53’ 23"""
Ф-18340;Водяна;Vodiana;балка;Кіровоградська обл.;р-н Добровеличківський;"N 48° 28’ 22""";"E 31° 4’ 43"""
Ф-18376;Бузова;Buzova;балка;Кіровоградська обл.;р-н Олександрійський;"N 48° 49’ 10""";"E 32° 57’ 49"""
Ф-18447;Букварська;Bukvarska;балка;Кіровоградська обл.;р-н Олександрівський;"N 48° 44’ 47""";"E 32° 9’ 20"""
Ф-18551;Веселий Кут;Veselyi Kut;урочище;Кіровоградська обл.;р-н Добровеличківський;"N 48° 14’ 21""";"E 31° 11’ 46"""
Ф-18552;Веселий Кут;Veselyi Kut;урочище;Кіровоградська обл.;р-н Петрівський;"N 48° 26’ 53""";"E 33° 14’ 35"""
Ф-18624;Власова;Vlasova;балка;Кіровоградська обл.;р-н Петрівський;"N 48° 17’ 23""";"E 33° 12’ 33"""
Ф-18683;Бурти;Burty;урочище;Кіровоградська обл.;р-н Онуфріївський;"N 48° 58’ 35""";"E 33° 17’ 17"""
Ф-18729;Виннувата;Vynnuvata;балка;Кіровоградська обл.;р-н Новомиргородський;"N 48° 44’ 40""";"E 31° 33’ 15"""
Ф-18779;Галетине;Haletyne;урочище;Кіровоградська обл.;р-н Онуфріївський;"N 48° 50’ 40""";"E 33° 35’ 34"""
Ф-18852;Велика Гаджильна;Velyka Hadzhylna;урочище;Кіровоградська обл.;р-н Світловодський;"N 49° 2’ 53""";"E 32° 59’ 19"""
Ф-18860;Велика Кавунова;Velyka Kavunova;урочище;Кіровоградська обл.;р-н Устинівський;"N 47° 53’ 3""";"E 32° 32’ 42"""
Ф-18960;Великий Байрак;Velykyi Bairak;урочище;Кіровоградська обл.;р-н Благовіщенський;"N 48° 24’ 3""";"E 30° 9’ 27"""
Ф-18963;Величкова;Velychkova;курган;Кіровоградська обл.;р-н Новоукраїнський;"N 48° 19’ 17""";"E 31° 41’ 35"""
Ф-19009;Вовча;Vovcha;балка;Кіровоградська обл.;р-н Олександрійський;"N 48° 27’ 51""";"E 32° 54’ 7"""
Ф-19010;Вовча;Vovcha;балка;Кіровоградська обл.;р-н Новоукраїнський;"N 48° 8’ 31""";"E 31° 59’ 3"""
Ф-19029;Великий Зарудний;Velykyi Zarudnyi;урочище;Кіровоградська обл.;р-н Кіровоградський;"N 48° 35’ 4""";"E 32° 40’ 6"""
Ф-19067;Вахрєва;Vakhrieva;балка;Кіровоградська обл.;р-н Онуфріївський;"N 48° 50’ 34""";"E 33° 48’ 14"""
Ф-19175;Водяна;Vodiana;балка;Кіровоградська обл.;р-н Бобринецький;"N 47° 51’ 23""";"E 32° 9’ 16"""
Ф-19197;Бродина;Brodyna;балка;Кіровоградська обл.;р-н Устинівський;"N 47° 54’ 46""";"E 32° 32’ 33"""
Ф-19226;Велика Стінка;Velyka Stinka;урочище;Кіровоградська обл.;р-н Онуфріївський;"N 48° 50’ 2""";"E 33° 28’ 48"""
Ф-19365;Вуглярка;Vuhliarka;балка;Кіровоградська обл.;р-н Новомиргородський;"N 48° 50’ 6""";"E 31° 51’ 3"""
Ф-19384;Вовчанка;Vovchanka;урочище;Кіровоградська обл.;р-н Петрівський;"N 48° 23’ 16""";"E 33° 5’ 47"""
Ф-19387;Вовче;Vovche;урочище;Кіровоградська обл.;р-н Олександрійський;"N 48° 51’ 0""";"E 33° 7’ 46"""
Ф-19495;Водяна;Vodiana;балка;Кіровоградська обл.;р-н Новоукраїнський;"N 48° 14’ 6""";"E 31° 40’ 1"""
Ф-19496;Водяна;Vodiana;балка;Кіровоградська обл.;р-н Новоукраїнський;"N 48° 22’ 59""";"E 31° 58’ 41"""
Ф-19532;Весела Долина;Vesela Dolyna;урочище;Кіровоградська обл.;р-н Олександрійський;"N 48° 33’ 2""";"E 33° 28’ 25"""
Ф-19537;Веселе;Vesele;урочище;Кіровоградська обл.;р-н Бобринецький;"N 47° 58’ 21""";"E 32° 12’ 49"""
Ф-19590;Ковалівка;Kovalivka;урочище;Кіровоградська обл.;р-н Устинівський;"N 47° 59’ 49""";"E 32° 34’ 44"""
Ф-19598;Завадіна;Zavadina;балка;Кіровоградська обл.;р-н Компаніївський;"N 48° 11’ 34""";"E 32° 9’ 21"""
Ф-19619;Ємельянова;Yemelianova;балка;Кіровоградська обл.;р-н Новоукраїнський;"N 48° 29’ 34""";"E 31° 22’ 53"""
