Реєстраційний номер;Унормована назва;Унормована назва латиницею;Вид географічного об'єкту;Адміністративно- територіальна одиниця (АР Крим, область);Район;Широта;Довгота
Ф-1437;Тростянець;Trostianets;потік;Закарпатська обл.;;"N 48° 27’ 20""";"E 23° 31’ 10"""
Ф-35148;Легіон;Lehion;перевал;Закарпатська обл.;р-н Тячівський;"N 48° 27’ 25""";"E 24° 7’ 0"""
Ф-15169;Вашковець;Vashkovets;гора;Закарпатська обл.;Міжгірський р-н;"N 48° 27’ 26""";"E 23° 42’ 12"""
Ф-18459;Вуски;Vusky;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 27’ 26""";"E 23° 40’ 17"""
Ф-19070;Вашковець;Vashkovets;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 27’ 26""";"E 23° 42’ 12"""
Ф-20095;Діл;Dil;гора;Закарпатська обл.;р-н Іршавський;"N 48° 27’ 27""";"E 23° 27’ 5"""
Ф-38173;Молочно;Molochno;гора;Закарпатська обл.;р-н Тячівський;"N 48° 27’ 28""";"E 23° 55’ 39"""
Ф-32675;Толяний;Tolianyi;хребет;Закарпатська обл.;р-н Іршавський;"N 48° 27’ 30""";"E 23° 23’ 56"""
Ф-4186;Велика Кепута;Velyka Keputa;гора;Закарпатська обл., Івано-Франківська обл.;;"N 48° 27’ 30""";"E 23° 57’ 48"""
Ф-15410;Крісло;Krislo;гора;Закарпатська обл.;Іршавський р-н;"N 48° 27’ 31""";"E 23° 19’ 7"""
Ф-22019;Крісло;Krislo;гора;Закарпатська обл.;р-н Іршавський;"N 48° 27’ 31""";"E 23° 19’ 7"""
Ф-33774;Явір;Yavir;урочище;Закарпатська обл.;р-н Тячівський;"N 48° 27’ 31""";"E 24° 4’ 37"""
Ф-15420;Ловачка;Lovachka;гора;Закарпатська обл.;Мукачівський р-н;"N 48° 27’ 35""";"E 22° 41’ 55"""
Ф-22013;Ловачка;Lovachka;гора;Закарпатська обл.;р-н Мукачівський;"N 48° 27’ 35""";"E 22° 41’ 55"""
Ф-14617;Черлений;Cherlenyi;потік;Закарпатська обл.;р-н Міжгірський;"N 48° 27’ 36""";"E 23° 30’ 22"""
Ф-3870;Легіонів;Lehioniv;перевал;Закарпатська обл., Івано-Франківська обл.;"Надвірнянський р-н (Івано-
Франківська обл.), Тячівський р-н
(Закарпатська обл.)";"N 48° 27’ 38""";"E 24° 7’ 44"""
Ф-1251;Визниця;Vyznytsia;річка;Закарпатська обл.;;"N 48° 27’ 38""";"E 22° 44’ 30"""
Ф-5010;Берть;Bert;гора;Закарпатська обл.;р-н Тячівський;"N 48° 27’ 39""";"E 23° 59’ 23"""
Ф-6664;Кам`янка;Kamianka;гора;Закарпатська обл.;р-н Свалявський;"N 48° 27’ 40""";"E 23° 11’ 42"""
Ф-6643;Волосянка;Volosianka;гора;Закарпатська обл.;р-н Іршавський;"N 48° 27’ 48""";"E 23° 26’ 35"""
Ф-34937;Кривуля;Kryvulia;урочище;Закарпатська обл.;р-н Іршавський, р-н Мукачівський;"N 48° 27’ 48""";"E 22° 56’ 22"""
Ф-14558;Подешурна;Podeshurna;потік;Закарпатська обл.;р-н Тячівський;"N 48° 27’ 48""";"E 24° 5’ 24"""
Ф-14557;Перехресний;Perekhresnyi;потік;Закарпатська обл.;р-н Тячівський;"N 48° 27’ 48""";"E 24° 5’ 25"""
Ф-7110;Великий Діл;Velykyi Dil;хребет;Закарпатська обл.;"р-н Іршавський, р-н Свалявський, р-
н Мукачівський";"N 48° 27’ 50""";"E 23° 5’ 28"""
Ф-11618;Козуптов;Kozuptov;урочище;Закарпатська обл.;р-н Мукачівський;"N 48° 27’ 50""";"E 22° 29’ 0"""
Ф-11601;Липо-Кез;Lypo-kez;урочище;Закарпатська обл.;р-н Ужгородський;"N 48° 27’ 50""";"E 22° 10’ 25"""
Ф-4184;Буштул;Bushtul;гора;Закарпатська обл., Івано-Франківська обл.;;"N 48° 27’ 50""";"E 23° 55’ 40"""
Ф-20155;Ділок;Dilok;хребет;Закарпатська обл.;р-н Іршавський;"N 48° 27’ 52""";"E 23° 15’ 41"""
Ф-16958;Боут;Bout;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 27’ 54""";"E 23° 36’ 38"""
Ф-11606;Переш;Peresh;урочище;Закарпатська обл.;р-н Ужгородський;"N 48° 27’ 55""";"E 22° 16’ 30"""
Ф-25037;Микуловець;Mykulovets;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 27’ 56""";"E 23° 42’ 21"""
Ф-5131;Плаїк;Plaik;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 27’ 57""";"E 23° 35’ 10"""
Ф-28984;Плантеш;Plantesh;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 27’ 57""";"E 23° 39’ 17"""
Ф-28164;Омелистий;Omelystyi;урочище;Закарпатська обл.;р-н Іршавський;"N 48° 27’ 59""";"E 23° 20’ 29"""
Ф-14331;Слатіна;Slatina;потік;Закарпатська обл.;;"N 48° 28’ 0""";"E 22° 18’ 50"""
Ф-6653;Лублянка;Lublianka;гора;Закарпатська обл.;р-н Іршавський;"N 48° 28’ 10""";"E 23° 22’ 15"""
Ф-14616;Студений;Studenyi;потік;Закарпатська обл.;р-н Міжгірський;"N 48° 28’ 10""";"E 23° 30’ 20"""
Ф-37455;Рошка;Roshka;гора;Закарпатська обл.;р-н Тячівський;"N 48° 28’ 11""";"E 23° 54’ 57"""
Ф-10559;Причіл;Prychil;гора;Закарпатська обл.;р-н Тячівський;"N 48° 28’ 17""";"E 24° 0’ 40"""
Ф-37070;Плай;Plai;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 28’ 2""";"E 23° 33’ 44"""
Ф-5139;Дарвайка;Darvaika;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 28’ 2""";"E 23° 45’ 29"""
Ф-34023;Привододільні Горгани;Pryvododilni Horhany;гори;Закарпатська обл., Івано-Франківська обл.;;"N 48° 28’ 2""";"E 23° 42’ 20"""
Ф-11604;Фильше-Єрдо;Fylshe-Yerdo;урочище;Закарпатська обл.;р-н Ужгородський;"N 48° 28’ 20""";"E 22° 14’ 40"""
Ф-3266;Обава;Obava;річка;Закарпатська обл.;;"N 48° 28’ 20""";"E 22° 45’ 40"""
Ф-1280;Бистрий;Bystryi;потік;Закарпатська обл.;;"N 48° 28’ 20""";"E 23° 13’ 42"""
Ф-1482;Бертяник;Bertianyk;потік;Закарпатська обл.;;"N 48° 28’ 20""";"E 24° 3’ 40"""
Ф-6674;Гнилий Верх;Hnylyi Verkh;гора;Закарпатська обл.;р-н Свалявський;"N 48° 28’ 22""";"E 23° 9’ 23"""
Ф-21575;Житище;Zhytyshche;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 28’ 23""";"E 23° 34’ 50"""
Ф-1436;Укирний;Ukyrnyi;потік;Закарпатська обл.;;"N 48° 28’ 27""";"E 23° 32’ 35"""
Ф-14329;Лесовиця;Lesovytsia;потік;Закарпатська обл.;;"N 48° 28’ 30""";"E 22° 50’ 0"""
Ф-1233;Стара;Stara;річка;Закарпатська обл.;;"N 48° 28’ 31""";"E 22° 21’ 40"""
Ф-2311;Прохідний;Prokhidnyi;потік;Закарпатська обл.;;"N 48° 28’ 35""";"E 23° 13’ 18"""
Ф-4185;Мала Кепута;Mala Keputa;гора;Закарпатська обл., Івано-Франківська обл.;;"N 48° 28’ 35""";"E 23° 58’ 15"""
Ф-2789;Велика Бертянка;Velyka Bertianka;потік;Закарпатська обл.;;"N 48° 28’ 35""";"E 24° 3’ 15"""
Ф-15422;Злобски;Zlobsky;гора;Закарпатська обл.;Іршавський р-н;"N 48° 28’ 36""";"E 23° 3’ 11"""
Ф-20201;Злобски;Zlobsky;гора;Закарпатська обл.;р-н Іршавський;"N 48° 28’ 36""";"E 23° 3’ 11"""
Ф-14559;Сухий;Sukhyi;витік річки;Закарпатська обл.;р-н Тячівський;"N 48° 28’ 40""";"E 24° 3’ 2"""
Ф-6635;Чистий Верх;Chystyi Verkh;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 28’ 42""";"E 23° 29’ 13"""
Ф-5106;Барвінок;Barvinok;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 28’ 43""";"E 23° 43’ 4"""
Ф-6682;Бистра Кичера;Bystra Kychera;гора;Закарпатська обл.;р-н Свалявський;"N 48° 28’ 45""";"E 23° 6’ 40"""
Ф-5126;Тарниця;Tarnytsia;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 28’ 48""";"E 23° 31’ 50"""
Ф-1234;Солотвинський;Solotvynskyi;річка;Закарпатська обл.;;"N 48° 28’ 48""";"E 22° 23’ 50"""
Ф-28252;Плай;Plai;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 28’ 50""";"E 23° 48’ 42"""
Ф-35796;Плай;Plai;урочище;Закарпатська обл.;р-н Міжгірський;"N 48° 28’ 50""";"E 23° 49’ 21"""
Ф-11599;Руські Легели;Ruski Lehely;урочище;Закарпатська обл.;р-н Ужгородський;"N 48° 28’ 50""";"E 22° 11’ 40"""
Ф-1433;Передільський;Peredilskyi;потік;Закарпатська обл.;;"N 48° 28’ 50""";"E 23° 30’ 30"""
Ф-1232;Цигань;Tsyhan;річка;Закарпатська обл.;;"N 48° 28’ 55""";"E 22° 22’ 25"""
Ф-7396;Дехманів;Dekhmaniv;гора;Закарпатська обл.;р-н Іршавський, р-н Мукачівський;"N 48° 28’ 58""";"E 22° 57’ 29"""
Ф-16980;Борліїв Діл;Borliiv Dil;гори;Закарпатська обл.;р-н Мукачівський;"N 48° 28’ 58""";"E 22° 56’ 22"""
Ф-11703;Ляхів;Liakhiv;урочище;Закарпатська обл.;р-н Тячівський;"N 48° 28’ 60""";"E 24° 1’ 0"""
Ф-37452;Передня;Perednia;гора;Закарпатська обл.;р-н Тячівський;"N 48° 29’ 0""";"E 23° 49’ 59"""
Ф-15421;Прим;Prym;гора;Закарпатська обл.;Іршавський р-н;"N 48° 29’ 1""";"E 23° 0’ 39"""
Ф-27948;Прим;Prym;гора;Закарпатська обл.;р-н Іршавський;"N 48° 29’ 1""";"E 23° 0’ 39"""
Ф-7535;Гори Борліїв Діл;Hory Borliiv Dil;хребет;Закарпатська обл.;р-н Мукачівський, р-н  Іршавський;"N 48° 29’ 10""";"E 22° 56’ 20"""
Ф-33560;Ялина;Yalyna;хребет;Закарпатська обл.;р-н Міжгірський;"N 48° 29’ 11""";"E 23° 25’ 45"""
Ф-23325;Кичера;Kychera;гора;Закарпатська обл.;р-н Іршавський;"N 48° 29’ 12""";"E 23° 19’ 0"""
Ф-7546;Жорнина;Zhornyna;гора;Закарпатська обл.;р-н Мукачівський;"N 48° 29’ 19""";"E 22° 43’ 47"""
Ф-5000;Передня;Perednia;гора;Закарпатська обл.;р-н Міжгірський, р-н Тячівський;"N 48° 29’ 2""";"E 23° 50’ 6"""
Ф-37448;Пробита;Probyta;гора;Закарпатська обл.;р-н Тячівський;"N 48° 29’ 2""";"E 23° 54’ 25"""
Ф-5117;Трихутари;Trykhutary;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 29’ 20""";"E 23° 35’ 24"""
Ф-18632;Гамбушка;Hambushka;гора;Закарпатська обл.;р-н Мукачівський;"N 48° 29’ 20""";"E 22° 56’ 23"""
Ф-38679;Тавпишірка;Tavpyshirka;гора;Закарпатська обл.;р-н Тячівський;"N 48° 29’ 20""";"E 24° 7’ 41"""
Ф-1246;Матекова;Matekova;річка;Закарпатська обл.;;"N 48° 29’ 20""";"E 22° 50’ 40"""
Ф-14328;Берестовецький;Berestovetskyi;потік;Закарпатська обл.;;"N 48° 29’ 20""";"E 22° 51’ 0"""
Ф-4995;Ясновець;Yasnovets;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 29’ 21""";"E 23° 46’ 3"""
Ф-6629;Кук;Kuk;гора;Закарпатська обл.;р-н Іршавський;"N 48° 29’ 22""";"E 23° 24’ 30"""
Ф-6628;Сова;Sova;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 29’ 22""";"E 23° 15’ 47"""
Ф-28596;Перехрестянець;Perekhrestianets;гора;Закарпатська обл.;р-н Тячівський;"N 48° 29’ 25""";"E 24° 4’ 7"""
Ф-1250;Полуй;Polui;річка;Закарпатська обл.;;"N 48° 29’ 25""";"E 22° 33’ 30"""
Ф-1278;Козяй;Koziai;потік;Закарпатська обл.;;"N 48° 29’ 25""";"E 23° 28’ 50"""
Ф-33386;Чигетіє;Chyhetiie;урочище;Закарпатська обл.;р-н Ужгородський;"N 48° 29’ 27""";"E 22° 10’ 50"""
Ф-4986;Гребінь;Hrebin;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 29’ 29""";"E 23° 41’ 40"""
Ф-16952;Босничка;Bosnychka;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 29’ 30""";"E 23° 30’ 6"""
Ф-4968;Мерша;Mersha;хребет;Закарпатська обл.;р-н Міжгірський;"N 48° 29’ 31""";"E 23° 35’ 30"""
Ф-20627;Клаузура-Плайська-Стара;Klauzura-Plaiska-stara;урочище;Закарпатська обл.;р-н Тячівський;"N 48° 29’ 31""";"E 24° 6’ 10"""
Ф-38110;Деняска;Deniaska;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 29’ 32""";"E 23° 49’ 3"""
Ф-17585;Горб;Horb;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 29’ 37""";"E 23° 43’ 18"""
Ф-34969;Кук;Kuk;полонина;Закарпатська обл.;р-н Іршавський, р-н Міжгірський;"N 48° 29’ 38""";"E 23° 24’ 17"""
Ф-4958;Мерша;Mersha;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 29’ 45""";"E 23° 33’ 47"""
Ф-37278;Клаузура- Плайська;Klauzura-Plaiska;урочище;Закарпатська обл.;р-н Тячівський;"N 48° 29’ 48""";"E 24° 5’ 37"""
Ф-30903;Сплаї;Splai;гора;Закарпатська обл.;р-н Тячівський;"N 48° 29’ 49""";"E 23° 54’ 54"""
Ф-6529;Бутова;Butova;гора;Закарпатська обл.;р-н Свалявський;"N 48° 29’ 5""";"E 23° 10’ 43"""
Ф-20626;Клаузура-Бертянка;Klauzura-Bertianka;урочище;Закарпатська обл.;р-н Тячівський;"N 48° 29’ 5""";"E 24° 4’ 11"""
Ф-1275;Залука;Zaluka;потік;Закарпатська обл.;;"N 48° 29’ 5""";"E 23° 19’ 50"""
Ф-4976;Чертіж;Chertizh;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 29’ 50""";"E 23° 38’ 30"""
Ф-14691;Кичера;Kychera;витік річки;Закарпатська обл.;р-н Свалявський;"N 48° 29’ 50""";"E 23° 8’ 48"""
Ф-15168;Велика Гропа;Velyka Hropa;гора;Закарпатська обл.;Міжгірський р-н;"N 48° 29’ 52""";"E 23° 41’ 58"""
Ф-18855;Велика Гропа;Velyka Hropa;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 29’ 52""";"E 23° 41’ 58"""
Ф-4942;Пішконя;Pishkonia;хребет;Закарпатська обл.;р-н Міжгірський;"N 48° 29’ 54""";"E 23° 43’ 38"""
Ф-4991;Негровець;Nehrovets;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 29’ 56""";"E 23° 43’ 3"""
Ф-6510;Шелелівський Верх;Shelelivskyi Verkh;гора;Закарпатська обл.;р-н Свалявський;"N 48° 29’ 7""";"E 23° 2’ 40"""
Ф-3185;Кривий;Kryvyi;потік;Закарпатська обл.;;"N 48° 29’ 7""";"E 23° 12’ 30"""
Ф-1542;Вовчий;Vovchyi;потік;Закарпатська обл.;;"N 48° 3’ 0""";"E 24° 19’ 50"""
Ф-1546;Бребоя;Breboia;потік;Закарпатська обл.;;"N 48° 3’ 0""";"E 24° 23’ 40"""
Ф-4680;Кровище;Krovyshche;гора;Закарпатська обл.;р-н Рахівський;"N 48° 3’ 10""";"E 24° 13’ 55"""
Ф-8266;Магестат;Mahestat;гора;Закарпатська обл.;р-н Тячівський;"N 48° 3’ 10""";"E 23° 36’ 15"""
Ф-36471;Затінкова;Zatinkova;гора;Закарпатська обл.;р-н Рахівський;"N 48° 3’ 12""";"E 24° 13’ 49"""
Ф-34252;"Верхньотисянська
улоговина";Verkhnotysianska ulohovyna;улоговина;Закарпатська обл.;;"N 48° 3’ 14""";"E 23° 28’ 55"""
Ф-14500;Німичний;Nimychnyi;потік;Закарпатська обл.;р-н Рахівський;"N 48° 3’ 19""";"E 24° 22’ 7"""
Ф-34841;Виртопи;Vyrtopy;полонина;Закарпатська обл.;р-н Рахівський;"N 48° 3’ 2""";"E 24° 36’ 53"""
Ф-4276;Малий Череповець;Malyi Cherepovets;гора;Закарпатська обл.;р-н Хустський;"N 48° 3’ 2""";"E 23° 19’ 37"""
Ф-8254;Тетишулуй;Tetyshului;гора;Закарпатська обл.;р-н Тячівський;"N 48° 3’ 22""";"E 23° 49’ 45"""
Ф-4685;Прегуд;Prehud;гора;Закарпатська обл.;р-н Рахівський;"N 48° 3’ 30""";"E 24° 1’ 56"""
Ф-1541;Видричка;Vydrychka;потік;Закарпатська обл.;;"N 48° 3’ 35""";"E 24° 18’ 40"""
Ф-1530;Павлик;Pavlyk;річка;Закарпатська обл.;;"N 48° 3’ 35""";"E 24° 18’ 50"""
Ф-1519;Крайня Ріка;Krainia Rika;річка;Закарпатська обл.;;"N 48° 3’ 35""";"E 24° 4’ 10"""
Ф-1520;Середня Ріка;Serednia Rika;річка;Закарпатська обл.;;"N 48° 3’ 35""";"E 24° 4’ 10"""
Ф-24567;Малий Шаян;Malyi Shaian;гора;Закарпатська обл.;р-н Хустський;"N 48° 3’ 38""";"E 23° 20’ 15"""
Ф-15161;Малий Шаян;Malyi Shaian;гора;Закарпатська обл.;Хустський р-н;"N 48° 3’ 38""";"E 23° 20’ 15"""
Ф-14507;Сільський;Silskyi;потік;Закарпатська обл.;р-н Рахівський;"N 48° 3’ 4""";"E 24° 12’ 22"""
Ф-37154;Ялин Ґрунь;Yalyn Grun;гора;Закарпатська обл.;р-н Рахівський;"N 48° 3’ 43""";"E 24° 20’ 56"""
Ф-14504;Ляшул;Liashul;потік;Закарпатська обл.;р-н Рахівський;"N 48° 3’ 44""";"E 24° 26’ 22"""
Ф-12110;Бальзатул Полонина;Balzatul Polonyna;урочище;Закарпатська обл.;р-н Рахівський;"N 48° 3’ 50""";"E 24° 36’ 50"""
Ф-4272;Шаян;Shaian;гора;Закарпатська обл.;р-н Хустський;"N 48° 3’ 50""";"E 23° 21’ 23"""
Ф-37426;Лемська;Lemska;полонина;Закарпатська обл.;р-н Рахівський;"N 48° 3’ 52""";"E 24° 33’ 8"""
Ф-16137;Балзатул Полонина;Balzatul Polonyna;урочище;Закарпатська обл.;р-н Рахівський;"N 48° 3’ 52""";"E 24° 36’ 38"""
Ф-36833;Шаянчик;Shaianchyk;гора;Закарпатська обл.;р-н Хустський;"N 48° 3’ 56""";"E 23° 20’ 40"""
Ф-37429;Лемський;Lemskyi;урочище;Закарпатська обл.;р-н Рахівський;"N 48° 3’ 6""";"E 24° 32’ 16"""
Ф-37230;Камінь;Kamin;гора;Закарпатська обл.;р-н Рахівський;"N 48° 3’ 9""";"E 24° 8’ 57"""
Ф-25206;Мартосакій;Martosakii;гора;Закарпатська обл.;р-н Тячівський;"N 48° 3’ 9""";"E 23° 34’ 7"""
Ф-15581;Мартосакій;Martosakii;гора;Закарпатська обл.;Тячівський р-н;"N 48° 3’ 9""";"E 23° 34’ 7"""
Ф-1277;Тросна;Trosna;потік;Закарпатська обл.;;"N 48° 30’ 0""";"E 23° 16’ 55"""
Ф-35097;Німецький;Nimetskyi;перевал;Закарпатська обл.;р-н Тячівський;"N 48° 30’ 12""";"E 23° 54’ 32"""
Ф-14690;Бистрий;Bystryi;потік;Закарпатська обл.;р-н Свалявський;"N 48° 30’ 13""";"E 23° 7’ 58"""
Ф-4932;Передня;Perednia;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 30’ 14""";"E 23° 51’ 5"""
Ф-38107;М. Ґропа;M. Gropa;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 30’ 16""";"E 23° 40’ 53"""
Ф-37080;Занога;Zanoha;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 30’ 16""";"E 23° 47’ 59"""
Ф-31937;Щавський Ліс;Shchavskyi Lis;урочище;Закарпатська обл.;р-н Іршавський;"N 48° 30’ 21""";"E 23° 22’ 21"""
Ф-6509;Полонина-Кук;Polonyna-Kuk;гора;Закарпатська обл.;р-н Іршавський;"N 48° 30’ 21""";"E 23° 23’ 50"""
Ф-37162;На Чертежі;Na Chertezhi;гора;Закарпатська обл.;р-н Свалявський;"N 48° 30’ 24""";"E 23° 15’ 27"""
Ф-28249;Плай;Plai;гора;Закарпатська обл.;р-н Свалявський;"N 48° 30’ 27""";"E 23° 5’ 4"""
Ф-15173;Плай;Plai;гора;Закарпатська обл.;Свалявський р-н;"N 48° 30’ 27""";"E 23° 5’ 4"""
Ф-10548;Торган;Torhan;гора;Закарпатська обл.;р-н Тячівський;"N 48° 30’ 28""";"E 24° 5’ 45"""
Ф-27943;Прикерні;Prykerni;урочище;Закарпатська обл.;р-н Свалявський;"N 48° 30’ 29""";"E 23° 14’ 9"""
Ф-1368;Малий Розсішний;Malyi Rozsishnyi;потік;Закарпатська обл.;;"N 48° 30’ 30""";"E 23° 12’ 40"""
Ф-36556;Зубрин;Zubryn;гора;Закарпатська обл.;р-н Іршавський;"N 48° 30’ 31""";"E 23° 19’ 6"""
Ф-28200;Пасічна;Pasichna;гора;Закарпатська обл.;р-н Іршавський;"N 48° 30’ 32""";"E 23° 17’ 49"""
Ф-4948;Дрисливець;Dryslyvets;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 30’ 35""";"E 23° 32’ 29"""
Ф-20718;Квасовець;Kvasovets;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 30’ 37""";"E 23° 33’ 9"""
Ф-28489;Пишконя;Pyshkonia;хребет;Закарпатська обл.;р-н Міжгірський;"N 48° 30’ 38""";"E 23° 39’ 52"""
Ф-14600;Сіропус;Siropus;потік;Закарпатська обл.;р-н Міжгірський;"N 48° 30’ 41""";"E 23° 49’ 22"""
Ф-14692;Потік;Potik;потік;Закарпатська обл.;р-н Свалявський;"N 48° 30’ 42""";"E 23° 6’ 50"""
Ф-37442;Пішконя;Pishkonia;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 30’ 43""";"E 23° 39’ 58"""
Ф-14693;Борсук;Borsuk;потік;Закарпатська обл.;р-н Свалявський;"N 48° 30’ 44""";"E 23° 6’ 31"""
Ф-34876;Хрест;Khrest;урочище;Закарпатська обл.;р-н Тячівський;"N 48° 30’ 46""";"E 23° 52’ 48"""
Ф-18040;Воронова;Voronova;гора;Закарпатська обл.;р-н Свалявський;"N 48° 30’ 48""";"E 23° 10’ 49"""
Ф-15174;Воронова;Voronova;гора;Закарпатська обл.;Свалявський р-н;"N 48° 30’ 48""";"E 23° 10’ 49"""
Ф-1274;Васькова;Vaskova;потік;Закарпатська обл.;;"N 48° 30’ 5""";"E 23° 17’ 30"""
Ф-1276;Великий Луб'янчик;Velykyi Lubianchyk;потік;Закарпатська обл.;;"N 48° 30’ 5""";"E 23° 17’ 30"""
Ф-3216;Товчка;Tovchka;потік;Закарпатська обл.;;"N 48° 30’ 50""";"E 23° 37’ 40"""
Ф-6472;Менчул;Menchul;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 30’ 52""";"E 23° 26’ 34"""
Ф-38174;Хрест;Khrest;гора;Закарпатська обл.;р-н Тячівський;"N 48° 30’ 52""";"E 23° 54’ 29"""
Ф-1402;Прогудня;Prohudnia;потік;Закарпатська обл.;;"N 48° 30’ 53""";"E 23° 30’ 11"""
Ф-32206;Ясновець;Yasnovets;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 30’ 7""";"E 23° 41’ 37"""
Ф-38108;Прислоп;Pryslop;перевал;Закарпатська обл.;р-н Міжгірський;"N 48° 30’ 7""";"E 23° 46’ 35"""
Ф-21676;Дубова;Dubova;гора;Закарпатська обл.;р-н Іршавський;"N 48° 30’ 8""";"E 23° 16’ 47"""
Ф-6489;Погар;Pohar;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 30’ 8""";"E 23° 27’ 53"""
Ф-38109;Занога;Zanoha;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 30’ 8""";"E 23° 48’ 32"""
Ф-30635;Середня;Serednia;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 31’ 0""";"E 23° 51’ 8"""
Ф-1245;Кучева;Kucheva;потік;Закарпатська обл.;;"N 48° 31’ 0""";"E 22° 34’ 40"""
Ф-1272;Мужиків;Muzhykiv;потік;Закарпатська обл.;;"N 48° 31’ 0""";"E 23° 13’ 50"""
Ф-4183;Дарів;Dariv;хребет;Закарпатська обл., Івано-Франківська обл.;;"N 48° 31’ 10""";"E 23° 55’ 15"""
Ф-1279;Рипинна;Rypynna;потік;Закарпатська обл.;;"N 48° 31’ 12""";"E 23° 19’ 40"""
Ф-3214;Селиський;Selyskyi;потік;Закарпатська обл.;;"N 48° 31’ 15""";"E 23° 49’ 17"""
Ф-4915;Додина;Dodyna;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 31’ 17""";"E 23° 47’ 18"""
Ф-45426;Гукливе;Huklyve;потік;Закарпатська обл.;р-н Міжгірський;"N 48° 31’ 2""";"E 23° 37’ 46"""
Ф-7393;Кичера;Kychera;гора;Закарпатська обл.;р-н Свалявський;"N 48° 31’ 2""";"E 22° 56’ 25"""
Ф-11769;Гуки;Huky;урочище;Закарпатська обл.;р-н Міжгірський;"N 48° 31’ 20""";"E 23° 38’ 50"""
Ф-28816;Оленовала;Olenovala;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 31’ 22""";"E 23° 26’ 11"""
Ф-31500;Розсішна;Rozsishna;гора;Закарпатська обл.;р-н Свалявський;"N 48° 31’ 22""";"E 23° 15’ 21"""
Ф-14601;Тереблець;Tereblets;потік;Закарпатська обл.;р-н Міжгірський;"N 48° 31’ 25""";"E 23° 48’ 52"""
Ф-36768;Озерянка;Ozerianka;гора;Закарпатська обл.;р-н Тячівський;"N 48° 31’ 27""";"E 23° 52’ 58"""
Ф-6455;Погар;Pohar;гора;Закарпатська обл.;р-н Свалявський;"N 48° 31’ 29""";"E 23° 9’ 40"""
Ф-14686;Великий Розсішний;Velykyi Rozsishnyi;потік;Закарпатська обл.;р-н Свалявський;"N 48° 31’ 30""";"E 23° 10’ 40"""
Ф-41855;Скакало;Skakalo;водоспад;Закарпатська обл.;р-н Мукачівський;"N 48° 31’ 31""";"E 22° 49’ 48"""
Ф-34883;Озерянка;Ozerianka;урочище;Закарпатська обл.;р-н Тячівський;"N 48° 31’ 31""";"E 23° 54’ 10"""
Ф-34962;Гріпка;Hripka;полонина;Закарпатська обл.;р-н Тячівський;"N 48° 31’ 36""";"E 24° 7’ 32"""
Ф-6464;Кам`яна;Kamiana;гора;Закарпатська обл.;р-н Міжгірський;"N 48° 31’ 38""";"E 23° 23’ 40"""
Ф-31058;Скакало;Skakalo;гора;Закарпатська обл.;р-н Мукачівський;"N 48° 31’ 38""";"E 22° 49’ 47"""
Ф-4924;Задня;Zadnia;гора;Закарпатська обл.;р-н Тячівський;"N 48° 31’ 38""";"E 23° 51’ 37"""
Ф-1264;Дусинка;Dusynka;річка;Закарпатська обл.;;"N 48° 31’ 38""";"E 23° 2’ 20"""
Ф-34935;Берегвар;Berehvar;урочище;Закарпатська обл.;р-н Мукачівський;"N 48° 31’ 40""";"E 22° 51’ 51"""
Ф-7365;Черешнієво;Chereshniievo;гора;Закарпатська обл.;р-н Мукачівський;"N 48° 31’ 40""";"E 22° 51’ 8"""
