Реєстраційний номер	Унормована назва	Унормована назва латиницею	Вид географічного об'єкту	Адміністративно- територіальна одиниця (АР Крим, область)	Район	Широта	Довгота
Ф-30548	Суха	Sukha	балка	Запорізька обл.	р-н Великобілозерський	"N 47° 15’ 52"""	"E 34° 46’ 13"""
Ф-11602	Синя	Synia	гора	Запорізька обл.	р-н Пологівський	"N 47° 16’ 0"""	"E 36° 19’ 58"""
Ф-11680	Шмалькова	Shmalkova	балка	Запорізька обл.	р-н Василівський	"N 47° 16’ 0"""	"E 35° 0’ 10"""
Ф-33406	Цюрюпіна	Tsiuriupina	балка	Запорізька обл.	р-н Токмацький	"N 47° 16’ 17"""	"E 35° 47’ 47"""
Ф-21783	Гнила	Hnyla	балка	Запорізька обл.	р-н Більмацький	"N 47° 16’ 24"""	"E 36° 33’ 36"""
Ф-7817	Орлине	Orlyne	урочище	Запорізька обл.	р-н Чернігівський	"N 47° 16’ 31"""	"E 36° 0’ 40"""
Ф-24234	Казанковата	Kazankovata	балка	Запорізька обл.	р-н Чернігівський	"N 47° 16’ 32"""	"E 36° 10’ 28"""
Ф-11644	Скотовата	Skotovata	балка	Запорізька обл.	р-н Токмацький	"N 47° 16’ 40"""	"E 35° 49’ 20"""
Ф-11651	Кошарна	Kosharna	балка	Запорізька обл.	р-н Токмацький	"N 47° 16’ 5"""	"E 35° 34’ 40"""
Ф-7810	Краснопавлівка	Krasnopavlivka	урочище	Запорізька обл.	р-н Токмацький	"N 47° 16’ 52"""	"E 35° 32’ 0"""
Ф-26811	Пономарьова	Ponomarova	балка	Запорізька обл.	р-н Більмацький	"N 47° 16’ 55"""	"E 36° 36’ 29"""
Ф-24739	Манчжурська	Manchzhurska	балка	Запорізька обл.	р-н Більмацький	"N 47° 16’ 57"""	"E 36° 39’ 31"""
Ф-16164	Бельманка	Belmanka	балка	Запорізька обл.	р-н Більмацький	"N 47° 16’ 9"""	"E 36° 37’ 6"""
Ф-11628	Іваненкова	Ivanenkova	балка	Запорізька обл.	р-н Чернігівський, р-н Токмацький	"N 47° 17’ 10"""	"E 35° 59’ 40"""
Ф-11367	Канькова	Kankova	балка	Запорізька обл.	р-н Куйбишевський	"N 47° 17’ 20"""	"E 36° 43’ 15"""
Ф-11537	Драгунка	Drahunka	балка	Запорізька обл.	р-н Куйбишевський	"N 47° 17’ 25"""	"E 36° 26’ 30"""
Ф-16657	Білозерка	Bilozerka	балка	Запорізька обл.	р-н Василівський	"N 47° 17’ 25"""	"E 34° 51’ 22"""
Ф-11337	Мала Бельманка	Mala Belmanka	балка	Запорізька обл.	р-н Куйбишевський	"N 47° 17’ 33"""	"E 36° 33’ 48"""
Ф-8293	Більманська Лісова Дача	Bilmanska Lisova Dacha	урочище	Запорізька обл.	р-н Куйбишевський	"N 47° 17’ 34"""	"E 36° 40’ 20"""
Ф-23348	Каїнкулка	Kainkulka	балка	Запорізька обл.	р-н Чернігівський	"N 47° 17’ 42"""	"E 36° 8’ 9"""
Ф-19345	Бугаєва	Buhaieva	балка	Запорізька обл.	р-н Більмацький	"N 47° 17’ 56"""	"E 36° 54’ 20"""
Ф-11715	Відножина	Vidnozhyna	балка	Запорізька обл.	р-н Василівський	"N 47° 18’ 15"""	"E 34° 54’ 20"""
Ф-11363	Буркунка	Burkunka	балка	Запорізька обл.	р-н Куйбишевський	"N 47° 18’ 20"""	"E 36° 45’ 35"""
Ф-29826	Стітчина	Stitchyna	балка	Запорізька обл.	р-н Більмацький	"N 47° 18’ 24"""	"E 36° 48’ 34"""
Ф-11704	Безкошина	Bezkoshyna	балка	Запорізька обл.	р-н Великобілозерський	"N 47° 18’ 30"""	"E 34° 32’ 10"""
Ф-8091	Латиші	Latyshi	урочище	Запорізька обл.	"р-н Кам'янсько-Дніпровський; р-н
Великобілозерський"	"N 47° 18’ 30"""	"E 34° 34’ 30"""
Ф-18364	Бузинова	Buzynova	балка	Запорізька обл.	р-н Великобілозерський	"N 47° 18’ 39"""	"E 34° 43’ 23"""
Ф-11531	Білоглинка	Bilohlynka	балка	Запорізька обл.	р-н Пологівський, р-н Чернігівський	"N 47° 18’ 4"""	"E 36° 15’ 40"""
Ф-11709	П'ятакова	Piatakova	балка	Запорізька обл.	р-н Великобілозерський	"N 47° 18’ 40"""	"E 34° 48’ 34"""
Ф-8088	Чорний	Chornyi	урочище	Запорізька обл.	р-н Кам'янсько-Дніпровський	"N 47° 18’ 42"""	"E 34° 36’ 0"""
Ф-11375	Суха	Sukha	балка	Запорізька обл.	р-н Куйбишевський	"N 47° 18’ 48"""	"E 36° 51’ 23"""
Ф-26865	Рябошапка	Riaboshapka	урочище	Запорізька обл.	р-н Кам'янсько-Дніпровський	"N 47° 18’ 53"""	"E 34° 34’ 24"""
Ф-11370	Картузка	Kartuzka	балка	Запорізька обл.	р-н Куйбишевський	"N 47° 18’ 56"""	"E 36° 49’ 26"""
Ф-11632	Бандурка	Bandurka	балка	Запорізька обл.	р-н Токмацький	"N 47° 18’ 8"""	"E 35° 54’ 10"""
Ф-11556	Приазовська височина	Pryazovska vysochyna	височина	Запорізька обл., Донецька обл.		"N 47° 19’ 0"""	"E 36° 28’ 40"""
Ф-11649	Костова	Kostova	балка	Запорізька обл.	р-н Токмацький	"N 47° 19’ 0"""	"E 35° 46’ 15"""
Ф-8290	Тихе	Tyhe	урочище	Запорізька обл.	р-н Куйбишевський	"N 47° 19’ 0"""	"E 36° 54’ 15"""
Ф-24751	Маринівка	Marynivka	урочище	Запорізька обл.	р-н Більмацький	"N 47° 19’ 1"""	"E 37° 2’ 10"""
Ф-7809	Червона Гора	Chervona Hora	урочище	Запорізька обл.	р-н Токмацький	"N 47° 19’ 10"""	"E 35° 41’ 30"""
Ф-34270	Бельмак--Могила	Belmak-Mohyla	гора	Запорізька обл.		"N 47° 19’ 13"""	"E 36° 35’ 45"""
Ф-11325	Залінська	Zalinska	балка	Запорізька обл.	р-н Куйбишевський	"N 47° 19’ 15"""	"E 37° 1’ 20"""
Ф-20578	Дунаївка	Dunaivka	урочище	Запорізька обл.	р-н Михайлівський	"N 47° 19’ 15"""	"E 35° 25’ 40"""
Ф-11714	Крутенька	Krutenka	балка	Запорізька обл.	р-н Великобілозерський	"N 47° 19’ 3"""	"E 34° 50’ 30"""
Ф-11328	Суха Кінка	Sukha Kinska	балка	Запорізька обл.	р-н Куйбишевський	"N 47° 19’ 30"""	"E 36° 30’ 40"""
Ф-11356	Журавка	Zhuravka	балка	Запорізька обл.	р-н Куйбишевський	"N 47° 19’ 33"""	"E 36° 38’ 29"""
Ф-31688	Шумейкова	Shumeikova	балка	Запорізька обл.	р-н Токмацький	"N 47° 19’ 42"""	"E 35° 51’ 8"""
Ф-8064	Хитрий	Hytryi	урочище	Запорізька обл.	р-н Кам'янсько-Дніпровський	"N 47° 19’ 47"""	"E 34° 35’ 35"""
Ф-11378	Темрюк	Temriuk	балка	Запорізька обл.	р-н Куйбишевський	"N 47° 19’ 5"""	"E 36° 58’ 20"""
Ф-11678	Степна	Stepna	балка	Запорізька обл.	р-н Токмацький	"N 47° 2’ 12"""	"E 35° 50’ 22"""
Ф-45556	Сосикулак	Sosykulak	річка	Запорізька обл.	р-н Приморський	"N 47° 2’ 25"""	"E 36° 28’ 37"""
Ф-8222	Забігайлова Падина	Zabihailova Padyna	урочище	Запорізька обл.	р-н Веселівський	"N 47° 2’ 30"""	"E 34° 37’ 10"""
Ф-23206	Косолапова	Kosolapova	балка	Запорізька обл.	р-н Бердянський	"N 47° 2’ 33"""	"E 36° 56’ 20"""
Ф-1099	Берестова	Berestova	річка	Запорізька обл.		"N 47° 2’ 35"""	"E 36° 53’ 30"""
Ф-11506	Залізна	Zalizna	балка	Запорізька обл.	р-н Бердянський	"N 47° 2’ 51"""	"E 36° 48’ 19"""
Ф-21094	Гурсак	Hursak	курган	Запорізька обл.	р-н Бердянський	"N 47° 2’ 57"""	"E 36° 59’ 56"""
Ф-11240	Тернова	Ternova	балка	Запорізька обл.	р-н Пологівський	"N 47° 20’ 17"""	"E 36° 24’ 40"""
Ф-11288	Каратюк	Kakatiuk	балка	Запорізька обл.	р-н Куйбишевський	"N 47° 20’ 32"""	"E 36° 55’ 0"""
Ф-30329	Терешкова	Tereshkova	балка	Запорізька обл.	р-н Токмацький	"N 47° 20’ 34"""	"E 35° 45’ 1"""
Ф-28144	Очеретувата	Ocheretuvata	балка	Запорізька обл.	р-н Токмацький	"N 47° 20’ 38"""	"E 35° 53’ 2"""
Ф-11318	Чабанська	Chabanska	балка	Запорізька обл.	р-н Розівський	"N 47° 20’ 5"""	"E 37° 3’ 27"""
Ф-21330	Гола Третя	Hola Tretia	балка	Запорізька обл.	р-н Пологівський	"N 47° 21’ 12"""	"E 36° 24’ 45"""
Ф-15062	Могила Братки	Mohyla Bratky	курган	Запорізька обл.	Більмацький р-н	"N 47° 21’ 17"""	"E 36° 53’ 54"""
Ф-24835	Могила Братки	Mohyla Bratky	курган	Запорізька обл.	р-н Більмацький	"N 47° 21’ 17"""	"E 36° 53’ 54"""
Ф-15061	Могили Рясні	Mohyly Riasni	курган	Запорізька обл.	Пологівський р-н	"N 47° 21’ 24"""	"E 36° 27’ 39"""
Ф-25490	Могили Рясні	Mohyly Riasni	курган	Запорізька обл.	р-н Пологівський	"N 47° 21’ 24"""	"E 36° 27’ 39"""
Ф-23873	Кабанова	Kabanova	балка	Запорізька обл.	р-н Токмацький	"N 47° 21’ 38"""	"E 35° 54’ 17"""
Ф-29858	Харькова	Kharkova	балка	Запорізька обл.	р-н Токмацький	"N 47° 21’ 44"""	"E 35° 48’ 43"""
Ф-10849	Гречеська	Hrecheska	балка	Запорізька обл.	р-н Кам'янсько-Дніпровський	"N 47° 21’ 45"""	"E 34° 29’ 30"""
Ф-11269	Водяна	Vodiana	балка	Запорізька обл.	р-н Куйбишевський	"N 47° 21’ 45"""	"E 36° 43’ 55"""
Ф-4621	Водяна	Vodiana	балка	Запорізька обл.	р-н Куйбишевський	"N 47° 21’ 50"""	"E 36° 43’ 55"""
Ф-28905	Перша	Persha	балка	Запорізька обл.	р-н Пологівський	"N 47° 21’ 55"""	"E 36° 25’ 6"""
Ф-11214	Чингул	Chynhul	балка	Запорізька обл.	р-н Токмацький	"N 47° 22’ 0"""	"E 35° 54’ 52"""
Ф-7627	Тернівка	Ternivka	урочище	Запорізька обл.	р-н Михайлівський	"N 47° 22’ 10"""	"E 35° 12’ 32"""
Ф-32269	Червоний Яр	Chervonyi Yar	урочище	Запорізька обл.	р-н Більмацький	"N 47° 22’ 27"""	"E 36° 44’ 3"""
Ф-11308	Кальчик	Kalchyk	балка	Запорізька обл.	р-н Розівський	"N 47° 22’ 28"""	"E 37° 9’ 2"""
Ф-15060	Могили Розкопані	Mohyly Rozkopani	курган	Запорізька обл.	Пологівський р-н	"N 47° 22’ 3"""	"E 36° 22’ 55"""
Ф-25489	Могили Розкопані	Mohyly Rozkopani	курган	Запорізька обл.	р-н Пологівський	"N 47° 22’ 3"""	"E 36° 22’ 55"""
Ф-30328	Терешкова	Tereshkova	балка	Запорізька обл.	р-н Пологівський	"N 47° 22’ 38"""	"E 35° 55’ 57"""
Ф-10847	Сербінова	Serbinova	балка	Запорізька обл.	р-н Кам'янсько-Дніпровський	"N 47° 22’ 50"""	"E 34° 24’ 38"""
Ф-11177	Солодка	Solodka	балка	Запорізька обл.	р-н Токмацький	"N 47° 22’ 50"""	"E 35° 44’ 5"""
Ф-24670	Намистова	Namystova	балка	Запорізька обл.	р-н Пологівський	"N 47° 22’ 51"""	"E 36° 17’ 49"""
Ф-11244	Бабакова	Babakova	балка	Запорізька обл.	р-н Пологівський	"N 47° 22’ 58"""	"E 36° 15’ 46"""
Ф-10848	Дубова	Dubova	балка	Запорізька обл.	р-н Кам'янсько-Дніпровський	"N 47° 22’ 59"""	"E 34° 29’ 2"""
Ф-11238	Чабанка	Chabanka	балка	Запорізька обл.	"р-н Пологівський, р-н
Куйбишевський"	"N 47° 23’ 0"""	"E 36° 28’ 40"""
Ф-25086	Могила Довга	Mohyla Dovha	курган	Запорізька обл.	р-н Пологівський	"N 47° 23’ 1"""	"E 36° 20’ 55"""
Ф-26987	Попова	Popova	балка	Запорізька обл.	р-н Михайлівський	"N 47° 23’ 10"""	"E 35° 24’ 46"""
Ф-33818	Сухі Яли	Sukhi Yaly	балка	Запорізька обл.	р-н Розівський	"N 47° 23’ 12"""	"E 36° 58’ 33"""
Ф-28145	Очеретувата	Ocheretuvata	балка	Запорізька обл.	р-н Більмацький	"N 47° 23’ 18"""	"E 36° 44’ 5"""
Ф-10878	Ванєнківська	Vanienkivska	балка	Запорізька обл.	"р-н Кам'янсько-Дніпровський, р-н
Василівський"	"N 47° 23’ 20"""	"E 34° 49’ 10"""
Ф-15059	Могила Шмигіна	Mohyla Shmyhina	курган	Запорізька обл.	Пологівський р-н	"N 47° 23’ 20"""	"E 36° 23’ 23"""
Ф-24549	Могила Шмигіна	Mohyla Shmyhina	курган	Запорізька обл.	р-н Пологівський	"N 47° 23’ 20"""	"E 36° 23’ 23"""
Ф-11174	Куркулакська	Kurkulakska	балка	Запорізька обл.	р-н Токмацький	"N 47° 23’ 3"""	"E 35° 40’ 50"""
Ф-10845	Сорокіна	Sorokina	балка	Запорізька обл.	р-н Кам'янсько-Дніпровський	"N 47° 23’ 30"""	"E 34° 18’ 24"""
Ф-21053	Жукова	Zhukova	балка	Запорізька обл.	р-н Токмацький	"N 47° 23’ 31"""	"E 35° 54’ 22"""
Ф-10913	Виноградова	Vynohradova	балка	Запорізька обл.	р-н Василівський	"N 47° 23’ 35"""	"E 35° 6’ 0"""
Ф-21354	Дніпровка	Dniprovka	балка	Запорізька обл.	р-н Токмацький	"N 47° 23’ 43"""	"E 35° 34’ 50"""
Ф-11270	Щокина	Shchokyna	балка	Запорізька обл.	р-н Куйбишевський	"N 47° 24’ 10"""	"E 36° 45’ 40"""
Ф-11257	Вербова	Verbova	балка	Запорізька обл.	р-н Пологівський	"N 47° 24’ 15"""	"E 36° 4’ 42"""
Ф-33160	Широка	Shyroka	балка	Запорізька обл.	р-н Пологівський	"N 47° 24’ 18"""	"E 36° 22’ 50"""
Ф-26107	Ломачина	Lomachyna	балка	Запорізька обл.	р-н Кам'янсько-Дніпровський	"N 47° 24’ 2"""	"E 34° 50’ 16"""
Ф-11241	Отришкова	Otryshkova	балка	Запорізька обл.	р-н Пологівський	"N 47° 24’ 20"""	"E 36° 17’ 50"""
Ф-33396	Широка	Shyroka	балка	Запорізька обл.	р-н Більмацький	"N 47° 24’ 22"""	"E 36° 40’ 50"""
Ф-23529	Кам'янський Ліс	Kamianskyi Lis	урочище	Запорізька обл.	р-н Більмацький	"N 47° 24’ 29"""	"E 36° 37’ 10"""
Ф-10911	Фомина	Fomyna	балка	Запорізька обл.	р-н Василівський	"N 47° 24’ 32"""	"E 35° 7’ 28"""
Ф-7630	Кислецьке	Kyslеtske	урочище	Запорізька обл.	р-н Василівський	"N 47° 24’ 40"""	"E 35° 31’ 50"""
Ф-19734	Зиневата	Zynevata	балка	Запорізька обл.	р-н Василівський	"N 47° 24’ 58"""	"E 35° 31’ 11"""
Ф-1049	Вербова	Verbova	річка, що пересихає	Запорізька обл.		"N 47° 24’ 8"""	"E 36° 6’ 0"""
Ф-22532	Коробчине	Korobchyne	урочище	Запорізька обл.	р-н Василівський	"N 47° 24’ 9"""	"E 35° 31’ 49"""
Ф-10908	Зіневата	Zinevata	балка	Запорізька обл.	р-н Василівський, р-н Токмацький	"N 47° 25’ 13"""	"E 35° 28’ 20"""
Ф-11170	Макова	Makova	балка	Запорізька обл.	р-н Токмацький	"N 47° 25’ 2"""	"E 35° 38’ 8"""
Ф-22218	Крива	Kryva	балка	Запорізька обл.	р-н Токмацький	"N 47° 25’ 30"""	"E 35° 54’ 34"""
Ф-11242	Козача	Kozacha	балка	Запорізька обл.	р-н Пологівський	"N 47° 25’ 32"""	"E 36° 10’ 22"""
Ф-23349	Каїриця	Kairytsia	балка	Запорізька обл.	р-н Більмацький	"N 47° 25’ 51"""	"E 36° 45’ 14"""
Ф-24536	Маячанська	Maiachanska	балка	Запорізька обл.	р-н Василівський	"N 47° 25’ 51"""	"E 35° 3’ 48"""
Ф-33395	Широка	Shyroka	балка	Запорізька обл.	р-н Токмацький	"N 47° 26’ 10"""	"E 35° 51’ 33"""
Ф-10900	Копані	Kopani	балка	Запорізька обл.	р-н Василівський	"N 47° 26’ 12"""	"E 35° 26’ 45"""
Ф-33914	Кам'янський Під	Kamianskyi Pid	рівнина	Запорізька обл.	"р-ни Кам'янсько-Дніпровський,
Василівський"	"N 47° 26’ 20"""	"E 34° 40’ 42"""
Ф-11245	Ожерельна	Ozherelna	балка	Запорізька обл.	р-н Пологівський	"N 47° 26’ 21"""	"E 36° 11’ 50"""
Ф-40671	Джерело в Басанці	Dzherelo v Basantsi	джерело	Запорізька обл.	р-н Василівський	"N 47° 26’ 29"""	"E 35° 10’ 20"""
Ф-1043	Суха Кінська	Sukha Kinska	річка	Запорізька обл.		"N 47° 26’ 35"""	"E 36° 24’ 0"""
Ф-2686	Мокра Кінська	Mokra Kinska	річка	Запорізька обл.		"N 47° 26’ 35"""	"E 36° 24’ 0"""
Ф-11310	Азовська	Azovska	балка	Запорізька обл.	р-н Розівський	"N 47° 26’ 38"""	"E 37° 7’ 58"""
Ф-11271	Скотовата	Skotovata	балка	Запорізька обл.	р-н Куйбишевський	"N 47° 26’ 40"""	"E 36° 44’ 10"""
Ф-11306	Каратиш-Друга	Karatysh-Druha	балка	Запорізька обл.	р-н Розівський	"N 47° 26’ 43"""	"E 37° 2’ 29"""
Ф-11255	Широка	Shyroka	балка	Запорізька обл.	р-н Пологівський	"N 47° 26’ 48"""	"E 36° 1’ 10"""
Ф-13932	Благовіщенський	Blahovishchenskyi	мис	Запорізька обл.		"N 47° 26’ 53"""	"E 34° 52’ 29"""
Ф-13917	Мамаєва Могила	Mamaieva Mohyla	мис	Запорізька обл.		"N 47° 26’ 9"""	"E 34° 16’ 0"""
Ф-11237	Піщана	Pishchana	балка	Запорізька обл.	р-н Пологівський	"N 47° 27’ 0"""	"E 36° 27’ 28"""
Ф-32107	Чунишина	Chunyshyna	балка	Запорізька обл.	р-н Пологівський	"N 47° 27’ 1"""	"E 36° 17’ 42"""
Ф-10944	Вовчанська	Vovchanska	балка	Запорізька обл.	р-н Василівський	"N 47° 27’ 15"""	"E 35° 33’ 50"""
Ф-23639	Карачекрак	Karachekrak	урочище	Запорізька обл.	р-н Василівський	"N 47° 27’ 17"""	"E 35° 18’ 2"""
Ф-11281	Сухі Яли	Sukhi Yaly	балка	Запорізька обл.	р-н Розівський	"N 47° 27’ 18"""	"E 36° 58’ 10"""
Ф-33431	Успенівка	Uspenivka	урочище	Запорізька обл.	р-н Токмацький	"N 47° 27’ 23"""	"E 35° 53’ 42"""
Ф-17912	Грушеве	Hrusheve	урочище	Запорізька обл.	р-н Більмацький	"N 47° 27’ 34"""	"E 36° 33’ 46"""
Ф-10899	Широка	Shyroka	балка	Запорізька обл.	р-н Василівський, р-н Оріхівський	"N 47° 27’ 35"""	"E 35° 33’ 10"""
Ф-2679	Білозерський Лиман	Bilozerskyi Lyman	озеро	Запорізька обл.		"N 47° 27’ 35"""	"E 34° 23’ 30"""
Ф-35003	Вербова	Verbova	балка	Запорізька обл.	"р-н Оріхівський, р-н Пологівський, р-
н Токмацький"	"N 47° 27’ 35"""	"E 35° 54’ 18"""
Ф-18623	Власова	Vlasova	балка	Запорізька обл.	р-н Оріхівський	"N 47° 27’ 37"""	"E 35° 46’ 2"""
Ф-20893	Гильці	Hyltsi	урочище	Запорізька обл.	р-н Пологівський	"N 47° 27’ 55"""	"E 36° 32’ 35"""
Ф-22479	Лиса Гора	Lysa Hora	урочище	Запорізька обл.	р-н Василівський	"N 47° 27’ 59"""	"E 35° 15’ 20"""
Ф-33089	Широка	Shyroka	балка	Запорізька обл.	р-н Василівський	"N 47° 27’ 9"""	"E 35° 27’ 49"""
Ф-33149	Широка	Shyroka	балка	Запорізька обл.	р-н Оріхівський	"N 47° 27’ 9"""	"E 35° 38’ 49"""
Ф-1052	Кам'янка	Kamianka	річка	Запорізька обл.		"N 47° 28’ 0"""	"E 36° 39’ 30"""
Ф-10896	Леліхова	Lelikhova	балка	Запорізька обл.	р-н Василівський	"N 47° 28’ 12"""	"E 35° 28’ 0"""
Ф-17133	Гірка	Hirka	балка	Запорізька обл.	р-н Більмацький	"N 47° 28’ 15"""	"E 36° 41’ 7"""
Ф-11301	Каратиш-Перша	Karatysh-Persha	балка	Запорізька обл.	р-н Розівський	"N 47° 28’ 20"""	"E 37° 3’ 25"""
Ф-27214	Проточна	Protochna	балка	Запорізька обл.	р-н Пологівський	"N 47° 28’ 27"""	"E 36° 10’ 37"""
Ф-11254	Лозова	Lozova	балка	Запорізька обл.	р-н Пологівський	"N 47° 28’ 37"""	"E 36° 29’ 51"""
Ф-17447	Горіхова	Horikhova	балка	Запорізька обл.	р-н Оріхівський	"N 47° 28’ 40"""	"E 35° 47’ 3"""
Ф-11275	Мала Кобильна	Mala Kobylna	балка	Запорізька обл.	р-н Розівський	"N 47° 28’ 5"""	"E 36° 50’ 20"""
Ф-2673	Карачокрак	Karachokrak	річка	Запорізька обл.		"N 47° 28’ 5"""	"E 35° 16’ 21"""
Ф-18066	Глинище	Hlynyshche	балка	Запорізька обл.	р-н Пологівський	"N 47° 28’ 8"""	"E 36° 24’ 50"""
Ф-7642	Яблуневе	Yabluneve	урочище	Запорізька обл.	р-н Оріхівський	"N 47° 29’ 0"""	"E 35° 52’ 0"""
Ф-11194	Чубенкова	Chubenkova	балка	Запорізька обл.	р-н Оріхівський	"N 47° 29’ 10"""	"E 35° 52’ 42"""
Ф-10860	Весела Гора	Vesela Hora	горб	Запорізька обл.	р-н Кам'янсько-Дніпровський	"N 47° 29’ 24"""	"E 34° 33’ 10"""
Ф-29704	Троянда	Troianda	урочище	Запорізька обл.	р-н Розівський	"N 47° 29’ 25"""	"E 36° 52’ 35"""
Ф-10943	Синельникова	Synelnykova	балка	Запорізька обл.	р-н Оріхівський	"N 47° 29’ 35"""	"E 35° 36’ 46"""
Ф-15955	Баба	Baba	балка	Запорізька обл.	р-н Оріхівський	"N 47° 29’ 39"""	"E 35° 44’ 15"""
Ф-23999	Кислецьке	Kysletske	урочище	Запорізька обл.	р-н Василівський	"N 47° 29’ 39"""	"E 35° 30’ 56"""
Ф-11208	Крива	Kryva	балка	Запорізька обл.	р-н Оріхівський	"N 47° 29’ 4"""	"E 35° 58’ 12"""
Ф-2675	Білозерка	Bilozerka	річка	Запорізька обл.		"N 47° 29’ 45"""	"E 34° 26’ 0"""
Ф-11203	Тарасова	Tarasova	балка	Запорізька обл.	р-н Оріхівський	"N 47° 29’ 5"""	"E 35° 58’ 15"""
Ф-26606	Лозова	Lozova	балка	Запорізька обл.	р-н Більмацький	"N 47° 29’ 7"""	"E 36° 33’ 26"""
Ф-33161	Широка	Shyroka	балка	Запорізька обл.	р-н Оріхівський	"N 47° 29’ 9"""	"E 35° 49’ 27"""
Ф-2712	Сосикулак	Sosikulak	річка	Запорізька обл.		"N 47° 3’ 18"""	"E 36° 8’ 45"""
Ф-8217	Сірі Хутори	Siri Hutory	урочище	Запорізька обл.	р-н Веселівський	"N 47° 3’ 21"""	"E 34° 59’ 0"""
Ф-29991	Фортеця	Fortetsia	урочище	Запорізька обл.	р-н Бердянський	"N 47° 3’ 25"""	"E 36° 59’ 4"""
Ф-21211	Довга	Dovha	курган	Запорізька обл.	р-н Бердянський	"N 47° 3’ 33"""	"E 37° 0’ 51"""
Ф-23515	Колодяжна	Kolodiazhna	балка	Запорізька обл.	р-н Мелітопольський	"N 47° 3’ 59"""	"E 35° 23’ 59"""
Ф-11264	Лозовенька	Lozovenka	балка	Запорізька обл.	р-н Пологівський	"N 47° 30’ 15"""	"E 36° 32’ 32"""
Ф-11278	Мала Кобильна	Mala Kobylna	балка	Запорізька обл.	р-н Розівський	"N 47° 30’ 24"""	"E 36° 52’ 32"""
Ф-23478	Затишне	Zatyshne	урочище	Запорізька обл.	р-н Більмацький	"N 47° 30’ 26"""	"E 36° 41’ 10"""
Ф-23906	Кобильна	Kobylna	балка	Запорізька обл.	р-н Розівський	"N 47° 30’ 32"""	"E 36° 46’ 55"""
Ф-11191	Солонці	Solontsi	балка	Запорізька обл.	р-н Оріхівський	"N 47° 30’ 34"""	"E 35° 41’ 55"""
Ф-25594	Макітра	Makitra	балка	Запорізька обл.	р-н Пологівський	"N 47° 30’ 38"""	"E 36° 12’ 54"""
Ф-7803	Кременчук	Kremenchuk	урочище	Запорізька обл.	р-н Пологівський	"N 47° 30’ 40"""	"E 36° 29’ 20"""
Ф-8284	Горького	Horkoho	урочище	Запорізька обл.	р-н Розівський	"N 47° 30’ 9"""	"E 36° 46’ 40"""
Ф-11232	Глибока	Hlyboka	балка	Запорізька обл.	р-н Пологівський	"N 47° 31’ 0"""	"E 36° 9’ 48"""
Ф-30940	Садове	Sadove	урочище	Запорізька обл.	р-н Василівський	"N 47° 31’ 2"""	"E 35° 33’ 24"""
Ф-10937	Широка	Shyroka	балка	Запорізька обл.	р-н Василівський, р-н Оріхівський	"N 47° 31’ 21"""	"E 35° 33’ 58"""
Ф-11272	Безіменка	Bezimenka	балка	Запорізька обл.	р-н Куйбишевський	"N 47° 31’ 21"""	"E 36° 44’ 8"""
Ф-1046	Токмачка	Tokmachka	річка, що пересихає	Запорізька обл.		"N 47° 31’ 30"""	"E 35° 57’ 29"""
Ф-21186	Жеребець	Zherebets	балка	Запорізька обл.	р-н Пологівський	"N 47° 31’ 38"""	"E 36° 17’ 9"""
Ф-8046	Кучугури	Kuchuhury	урочище	Запорізька обл.	р-н Кам'янсько-Дніпровський	"N 47° 31’ 40"""	"E 34° 37’ 20"""
Ф-11252	Лозова	Lozova	балка	Запорізька обл.	р-н Пологівський	"N 47° 31’ 43"""	"E 36° 29’ 40"""
Ф-32525	Саги	Sahy	урочище	Запорізька обл.	Енергодарська міськрада	"N 47° 31’ 47"""	"E 34° 38’ 10"""
Ф-11250	Широка	Shyroka	балка	Запорізька обл.	р-н Пологівський	"N 47° 31’ 5"""	"E 36° 24’ 30"""
Ф-11182	Кам'яна	Kamiana	балка	Запорізька обл.	р-н Оріхівський	"N 47° 31’ 52"""	"E 35° 46’ 50"""
Ф-8288	Адамівка	Adamivka	урочище	Запорізька обл.	р-н Розівський	"N 47° 31’ 9"""	"E 37° 1’ 10"""
Ф-1030	Янчокрак	Yanchokrak	річка	Запорізька обл.		"N 47° 32’ 10"""	"E 35° 20’ 40"""
Ф-11299	Широка	Shyroka	балка	Запорізька обл.	р-н Розівський	"N 47° 32’ 10"""	"E 37° 1’ 22"""
Ф-32048	Червоне	Chervone	урочище	Запорізька обл.	р-н Пологівський	"N 47° 32’ 13"""	"E 36° 8’ 49"""
Ф-18814	Великі Кучугури	Velyki Kuchuhury	урочище	Запорізька обл.	р-н Василівський	"N 47° 32’ 40"""	"E 35° 12’ 15"""
Ф-7801	Бідне	Bidne	урочище	Запорізька обл.	р-н Пологівський	"N 47° 32’ 50"""	"E 36° 24’ 49"""
Ф-28931	Норівська	Norivska	балка	Запорізька обл.	р-н Василівський	"N 47° 33’ 10"""	"E 35° 25’ 31"""
Ф-11248	Гірка	Hirka	балка	Запорізька обл.	р-н Гуляйпільський	"N 47° 33’ 15"""	"E 36° 27’ 2"""
Ф-11273	Кобильна	Kobylna	балка	Запорізька обл., Донецька обл.		"N 47° 33’ 20"""	"E 36° 45’ 46"""
Ф-33793	Широке	Shyroke	урочище	Запорізька обл.	р-н Пологівський	"N 47° 33’ 30"""	"E 36° 23’ 5"""
