Реєстраційний номер	Унормована назва	Унормована назва латиницею	Вид географічного об'єкту	Адміністративно- територіальна одиниця (АР Крим, область)	Район	Широта	Довгота
Ф-21887	Жолоб	Zholob	яр	Київська обл.	р-н Фастівський	"N 50° 1’ 20"""	"E 29° 40’ 52"""
Ф-21898	Довге Поле	Dovhe Pole	урочище	Київська обл.	р-н Макарівський	"N 50° 36’ 3"""	"E 29° 30’ 18"""
Ф-21908	Довгий	Dovhyi	балка	Київська обл.	р-н Білоцерківський	"N 49° 58’ 4"""	"E 30° 24’ 45"""
Ф-21909	Довгий	Dovhyi	яр	Київська обл.	р-н Обухівський	"N 50° 3’ 44"""	"E 30° 44’ 13"""
Ф-21924	Гостра	Hostra	гора	Київська обл.	р-н Обухівський	"N 50° 7’ 8"""	"E 30° 49’ 55"""
Ф-21928	Гостра Могила	Hostra Mohyla	курган	Київська обл.	р-н Бориспільський	"N 50° 18’ 33"""	"E 31° 5’ 58"""
Ф-22	Таль	Tal	річка	Київська обл.		"N 50° 56’ 10"""	"E 29° 56’ 40"""
Ф-22062	Козиний Ріг	Kozynyi Rih	урочище	Київська обл.	р-н Іванківський	"N 50° 50’ 54"""	"E 29° 47’ 15"""
Ф-22090	Майдан	Maidan	урочище	Київська обл.	р-н Тетіївський	"N 49° 24’ 27"""	"E 29° 34’ 57"""
Ф-22125	Кругле Багно	Kruhle Bahno	урочище	Київська обл.	р-н Макарівський	"N 50° 33’ 35"""	"E 29° 53’ 34"""
Ф-22143	Корінець	Korinets	урочище	Київська обл.	р-н Бородянський	"N 50° 37’ 22"""	"E 29° 36’ 25"""
Ф-22190	Круглий Лісок	Kruhlyi Lisok	урочище	Київська обл.	р-н Іванківський	"N 50° 55’ 46"""	"E 29° 40’ 45"""
Ф-22247	Лиса	Lysa	гора	Київська обл.	р-н Вишгородський	"N 50° 53’ 21"""	"E 30° 17’ 57"""
Ф-22256	Кошари	Koshary	урочище	Київська обл.	р-н Баришівський	"N 50° 26’ 51"""	"E 31° 19’ 49"""
Ф-22257	Кошари	Koshary	урочище	Київська обл.	р-н Поліський	"N 51° 17’ 19"""	"E 29° 26’ 22"""
Ф-22268	Кожани	Kozhany	урочище	Київська обл.	р-н Іванківський	"N 51° 26’ 44"""	"E 30° 16’ 54"""
Ф-22401	Майдан Острів	Maidan Ostriv	урочище	Київська обл.	р-н Іванківський	"N 51° 16’ 45"""	"E 30° 15’ 53"""
Ф-22402	Круг	Kruh	урочище	Київська обл.	р-н Іванківський	"N 51° 13’ 43"""	"E 30° 1’ 44"""
Ф-22443	Козосят	Kozosiat	урочище	Київська обл.	р-н Обухівський	"N 50° 3’ 20"""	"E 30° 40’ 15"""
Ф-22506	Круглик	Kruhlyk	урочище	Київська обл.	р-н Богуславський	"N 49° 26’ 55"""	"E 30° 44’ 26"""
Ф-22528	Коробок	Korobok	урочище	Київська обл.	р-н Іванківський	"N 50° 45’ 32"""	"E 29° 53’ 56"""
Ф-22536	Корогодське	Korohodske	урочище	Київська обл.	р-н Іванківський	"N 51° 17’ 57"""	"E 29° 59’ 14"""
Ф-22550	Лиса Гора	Lysa Hora	урочище	Київська обл.	р-н Білоцерківський	"N 49° 55’ 19"""	"E 29° 57’ 27"""
Ф-22551	Лиса Гора	Lysa Hora	урочище	Київська обл.	р-н Бориспільський	"N 50° 12’ 37"""	"E 30° 51’ 2"""
Ф-22575	Кошевський Ліс	Koshevskyi Lis	урочище	Київська обл.	р-н Тетіївський	"N 49° 27’ 56"""	"E 29° 36’ 21"""
Ф-22604	Кривецький Ліс	Kryvetskyi Lis	урочище	Київська обл.	р-н Ставищенський	"N 49° 22’ 17"""	"E 30° 4’ 12"""
Ф-22614	Криворічка	Kryvorichka	урочище	Київська обл.	р-н Броварський	"N 50° 44’ 34"""	"E 30° 51’ 57"""
Ф-22640	Кошик	Koshyk	урочище	Київська обл.	р-н Білоцерківський	"N 49° 46’ 43"""	"E 30° 1’ 56"""
Ф-22652	Круги	Kruhy	урочище	Київська обл.	р-н Іванківський	"N 50° 50’ 16"""	"E 29° 44’ 21"""
Ф-22659	Козацькі Поля	Kozatski Polia	урочище	Київська обл.	р-н Іванківський	"N 51° 18’ 58"""	"E 30° 5’ 14"""
Ф-22665	Козаче Болото	Kozache Boloto	урочище	Київська обл.	р-н Іванківський	"N 50° 48’ 48"""	"E 29° 58’ 15"""
Ф-22667	Копань	Kopan	урочище	Київська обл.	р-н Поліський	"N 51° 11’ 10"""	"E 29° 53’ 45"""
Ф-22706	Коти	Koty	урочище	Київська обл.	р-н Вишгородський	"N 51° 0’ 53"""	"E 30° 10’ 23"""
Ф-22733	Кругла Дубравка	Kruhla Dubravka	урочище	Київська обл.	р-н Переяслав-Хмельницький	"N 49° 58’ 35"""	"E 31° 46’ 38"""
Ф-22769	Липова	Lypova	урочище	Київська обл.	р-н Макарівський	"N 50° 31’ 6"""	"E 29° 53’ 0"""
Ф-22793	Кринки	Krynky	урочище	Київська обл.	р-н Бориспільський	"N 50° 21’ 35"""	"E 30° 43’ 36"""
Ф-22804	Кульжине	Kulzhyne	урочище	Київська обл.	р-н Баришівський	"N 50° 20’ 52"""	"E 31° 15’ 51"""
Ф-22859	Кришний Яр	Kryshnyi Yar	балка	Київська обл.	р-н Білоцерківський	"N 49° 41’ 1"""	"E 30° 12’ 3"""
Ф-22900	Крумкочів Бір	Krumkochiv Bir	урочище	Київська обл.	р-н Поліський	"N 51° 24’ 25"""	"E 29° 26’ 12"""
Ф-22911	Лісці	Listsi	урочище	Київська обл.	р-н Іванківський	"N 51° 26’ 37"""	"E 30° 7’ 52"""
Ф-22933	Куликове Болото	Kulykove Boloto	урочище	Київська обл.	р-н Баришівський	"N 50° 18’ 7"""	"E 31° 10’ 19"""
Ф-22940	Комар	Komar	урочище	Київська обл.	р-н Іванківський	"N 50° 54’ 48"""	"E 29° 36’ 3"""
Ф-22943	Комариха	Komarykha	урочище	Київська обл.	р-н Бориспільський	"N 50° 1’ 58"""	"E 31° 5’ 59"""
Ф-22996	Куций Яр	Kutsyi Yar	балка	Київська обл.	р-н Кагарлицький	"N 49° 55’ 35"""	"E 31° 3’ 13"""
Ф-23	Болотня	Bolotnia	річка	Київська обл.		"N 50° 56’ 12"""	"E 29° 54’ 35"""
Ф-23001	Кучаківська Лісодача	Kuchakivska Lisodacha	урочище	Київська обл.	р-н Бориспільський	"N 50° 23’ 55"""	"E 31° 5’ 28"""
Ф-23032	Кругле	Kruhle	урочище	Київська обл.	р-н Макарівський	"N 50° 23’ 28"""	"E 29° 43’ 32"""
Ф-23033	Кругле	Kruhle	урочище	Київська обл.	р-н Баришівський	"N 50° 18’ 34"""	"E 31° 23’ 33"""
Ф-23035	Кругле	Kruhle	урочище	Київська обл.	р-н Вишгородський	"N 50° 41’ 55"""	"E 30° 37’ 8"""
Ф-23060	Коржів Яр	Korzhiv Yar	балка	Київська обл.	р-н Білоцерківський	"N 49° 35’ 51"""	"E 30° 16’ 49"""
Ф-23113	Купянське	Kupianske	урочище	Київська обл.	р-н Макарівський	"N 50° 36’ 48"""	"E 29° 28’ 53"""
Ф-23144	Липотень	Lypoten	урочище	Київська обл.	р-н Іванківський	"N 50° 56’ 23"""	"E 29° 35’ 25"""
Ф-23163	Заспа	Zaspa	урочище	Київська обл.	Київська міськрада	"N 50° 17’ 57"""	"E 30° 35’ 56"""
Ф-23232	Київське	Kyivske	урочище	Київська обл.	р-н Поліський	"N 51° 26’ 33"""	"E 29° 37’ 53"""
Ф-23273	Казене	Kazene	урочище	Київська обл.	р-н Переяслав-Хмельницький	"N 50° 7’ 48"""	"E 31° 43’ 3"""
Ф-23309	Княже	Kniazhe	урочище	Київська обл.	р-н Бориспільський	"N 50° 16’ 17"""	"E 30° 40’ 19"""
Ф-23323	Карань	Karan	урочище	Київська обл.	р-н Переяслав-Хмельницький	"N 50° 4’ 17"""	"E 31° 10’ 21"""
Ф-23358	Кринички	Krynychky	балка	Київська обл.	р-н Білоцерківський	"N 49° 40’ 29"""	"E 30° 8’ 15"""
Ф-23359	Кринички	Krynychky	балка	Київська обл.	р-н Таращанський	"N 49° 35’ 48"""	"E 30° 25’ 30"""
Ф-23369	Куничі	Kunychi	урочище	Київська обл.	р-н Переяслав-Хмельницький	"N 49° 52’ 14"""	"E 31° 40’ 10"""
Ф-23416	Королівське	Korolivske	урочище	Київська обл.	р-н Вишгородський	"N 50° 46’ 58"""	"E 30° 40’ 39"""
Ф-23462	Зубкове	Zubkove	урочище	Київська обл.	р-н Іванківський	"N 50° 56’ 19"""	"E 29° 40’ 55"""
Ф-23472	Застання	Zastannia	урочище	Київська обл.	р-н Іванківський	"N 51° 28’ 31"""	"E 29° 58’ 50"""
Ф-23500	Крив'янький Ліс	Kryviankyi Lis	урочище	Київська обл.	р-н Рокитнянський	"N 49° 37’ 11"""	"E 30° 29’ 30"""
Ф-23509	Колодезьки	Kolodezky	урочище	Київська обл.	р-н Поліський	"N 51° 8’ 56"""	"E 29° 24’ 17"""
Ф-23609	Кириківський Ліс	Kyrykivskyi Lis	урочище	Київська обл.	р-н Тетіївський	"N 49° 17’ 27"""	"E 29° 41’ 59"""
Ф-23623	Карасеве Болото	Karaseve Boloto	урочище	Київська обл.	р-н Іванківський	"N 50° 48’ 6"""	"E 30° 1’ 56"""
Ф-23754	Колпито	Kolpyto	урочище	Київська обл.	Київська міськрада	"N 50° 31’ 25"""	"E 30° 40’ 51"""
Ф-23823	Кудневщина	Kudnevshchyna	урочище	Київська обл.	р-н Баришівський	"N 50° 27’ 1"""	"E 31° 13’ 6"""
Ф-23894	Кручицьке	Kruchytske	урочище	Київська обл.	р-н Іванківський	"N 51° 26’ 48"""	"E 30° 14’ 10"""
Ф-23901	Кобилля	Kobyllia	урочище	Київська обл.	р-н Макарівський	"N 50° 32’ 2"""	"E 29° 33’ 36"""
Ф-23930	Кирчик	Kyrchyk	урочище	Київська обл.	р-н Вишгородський	"N 50° 45’ 29"""	"E 30° 6’ 4"""
Ф-23953	Карениха	Karenykha	урочище	Київська обл.	р-н Поліський	"N 51° 9’ 25"""	"E 29° 24’ 9"""
Ф-23962	Крушняки	Krushniaky	урочище	Київська обл.	р-н Макарівський	"N 50° 14’ 3"""	"E 29° 45’ 31"""
Ф-23963	Крушняки	Krushniaky	урочище	Київська обл.	р-н Макарівський	"N 50° 36’ 51"""	"E 29° 33’ 47"""
Ф-23975	Злотник	Zlotnyk	урочище	Київська обл.	р-н Іванківський	"N 51° 6’ 34"""	"E 30° 19’ 20"""
Ф-24	Мирча	Myrcha	річка	Київська обл.		"N 50° 46’ 30"""	"E 29° 49’ 28"""
Ф-24001	Кислий Круг	Kyslyi Kruh	урочище	Київська обл.	р-н Іванківський	"N 51° 23’ 26"""	"E 29° 53’ 21"""
Ф-24003	Кислиця	Kyslytsia	урочище	Київська обл.	р-н Сквирський	"N 49° 46’ 41"""	"E 29° 47’ 14"""
Ф-24023	Кіносове	Kinosove	урочище	Київська обл.	р-н Іванківський	"N 50° 53’ 15"""	"E 29° 30’ 54"""
Ф-24039	Колісники	Kolisnyky	балка	Київська обл.	р-н Таращанський	"N 49° 35’ 48"""	"E 30° 28’ 11"""
Ф-24083	Кінська	Kinska	курган	Київська обл.	р-н Кагарлицький	"N 49° 50’ 25"""	"E 30° 56’ 52"""
Ф-24088	Кінський Гай	Kinskyi Hai	урочище	Київська обл.	р-н Переяслав-Хмельницький	"N 50° 13’ 45"""	"E 31° 27’ 20"""
Ф-24115	Косе	Kose	урочище	Київська обл.	р-н Поліський	"N 51° 22’ 50"""	"E 29° 29’ 22"""
Ф-24130	Києва Гора	Kyieva Hora	урочище	Київська обл.	р-н Поліський	"N 51° 20’ 39"""	"E 29° 32’ 11"""
Ф-24148	Івахненків-Покіс	Ivakhnenkiv-Pokis	урочище	Київська обл.	р-н Бородянський	"N 50° 37’ 27"""	"E 29° 53’ 49"""
Ф-24165	Заяр'я	Zaiaria	балка	Київська обл.	р-н Білоцерківський	"N 49° 48’ 36"""	"E 30° 17’ 27"""
Ф-24230	Казан	Kazan	урочище	Київська обл.	р-н Бородянський	"N 50° 34’ 5"""	"E 29° 45’ 23"""
Ф-24272	Ковтунів Яр	Kovtuniv Yar	балка	Київська обл.	р-н Кагарлицький	"N 49° 49’ 40"""	"E 30° 43’ 54"""
Ф-24285	Кислицький Яр	Kyslytskyi Yar	балка	Київська обл.	р-н Білоцерківський	"N 49° 56’ 56"""	"E 30° 26’ 3"""
Ф-24293	Кислуха	Kyslukha	урочище	Київська обл.	р-н Таращанський	"N 49° 36’ 0"""	"E 30° 23’ 1"""
Ф-24366	Зарудка	Zarudka	урочище	Київська обл.	р-н Сквирський	"N 49° 52’ 56"""	"E 29° 41’ 1"""
Ф-24381	Мохи	Mokhy	урочище	Київська обл.	р-н Іванківський	"N 50° 55’ 53"""	"E 29° 34’ 54"""
Ф-24382	Мохи	Mokhy	урочище	Київська обл.	р-н Іванківський	"N 51° 9’ 27"""	"E 30° 7’ 23"""
Ф-24404	Могила-Лядвига	Mohyla-Liadvyha	курган	Київська обл.	р-н Фастівський	"N 49° 56’ 41"""	"E 29° 46’ 51"""
Ф-24468	Машівщина	Mashivshchyna	урочище	Київська обл.	р-н Іванківський	"N 51° 27’ 10"""	"E 30° 12’ 22"""
Ф-24483	Муращено	Murashcheno	урочище	Київська обл.	р-н Бориспільський	"N 50° 4’ 13"""	"E 31° 6’ 22"""
Ф-24489	Мурчі	Murchi	урочище	Київська обл.	р-н Іванківський	"N 50° 58’ 59"""	"E 29° 31’ 21"""
Ф-24497	Митниця	Mytnytsia	урочище	Київська обл.	р-н Кагарлицький	"N 49° 57’ 36"""	"E 30° 52’ 4"""
Ф-24525	Моржове	Morzhove	урочище	Київська обл.	р-н Іванківський	"N 50° 45’ 58"""	"E 29° 41’ 31"""
Ф-24544	Медвідка	Medvidka	урочище	Київська обл.	р-н Іванківський	"N 51° 15’ 49"""	"E 30° 17’ 36"""
Ф-24557	Мутвиця	Mutvytsia	урочище	Київська обл.	р-н Макарівський	"N 50° 32’ 0"""	"E 29° 37’ 50"""
Ф-24560	Малий Мох	Malyi Mokh	урочище	Київська обл.	р-н Вишгородський	"N 50° 49’ 15"""	"E 30° 11’ 39"""
Ф-24572	Малинівщина	Malynivshchyna	урочище	Київська обл.	р-н Переяслав-Хмельницький	"N 50° 3’ 16"""	"E 31° 17’ 10"""
Ф-24612	Новини	Novyny	урочище	Київська обл.	р-н Макарівський	"N 50° 15’ 17"""	"E 29° 56’ 42"""
Ф-24613	Новини	Novyny	урочище	Київська обл.	р-н Іванківський	"N 51° 28’ 51"""	"E 30° 10’ 4"""
Ф-24630	Моховате	Mokhovate	урочище	Київська обл.	р-н Бородянський	"N 50° 41’ 30"""	"E 29° 52’ 49"""
Ф-24654	Надросівська Дача	Nadrosivska Dacha	урочище	Київська обл.	р-н Володарський	"N 49° 30’ 28"""	"E 29° 58’ 4"""
Ф-24659	Найда	Naida	урочище	Київська обл.	р-н Сквирський	"N 49° 49’ 37"""	"E 29° 53’ 7"""
Ф-24662	Накат	Nakat	урочище	Київська обл.	р-н Бородянський	"N 50° 38’ 43"""	"E 29° 33’ 49"""
Ф-24693	Мохоньків Яр	Mokhonkiv Yar	балка	Київська обл.	р-н Обухівський	"N 50° 6’ 17"""	"E 30° 31’ 33"""
Ф-24694	Мохорів Яр	Mokhoriv Yar	балка	Київська обл.	р-н Рокитнянський	"N 49° 38’ 50"""	"E 30° 23’ 24"""
Ф-24735	Мантищене Поле	Mantyshchene Pole	урочище	Київська обл.	р-н Бориспільський	"N 50° 11’ 42"""	"E 31° 3’ 36"""
Ф-24771	Могила Бембера	Mohyla Bembera	курган	Київська обл.	р-н Бориспільський	"N 50° 21’ 45"""	"E 31° 4’ 57"""
Ф-248	Гнізна	Hnizna	річка	Київська обл., Чернігівська обл.		"N 50° 43’ 10"""	"E 31° 9’ 50"""
Ф-24881	М'яке Стигло	Miake Styhlo	урочище	Київська обл.	р-н Макарівський	"N 50° 16’ 47"""	"E 29° 49’ 8"""
Ф-24931	Мелене	Melene	урочище	Київська обл.	р-н Іванківський	"N 50° 57’ 9"""	"E 29° 38’ 17"""
Ф-24951	Малишки	Malyshky	урочище	Київська обл.	р-н Білоцерківський	"N 49° 44’ 17"""	"E 30° 6’ 0"""
Ф-24973	Натальїне	Nataline	урочище	Київська обл.	р-н Поліський	"N 51° 8’ 14"""	"E 29° 46’ 20"""
Ф-24989	Островська	Ostrovska	урочище	Київська обл.	р-н Іванківський	"N 50° 59’ 30"""	"E 29° 37’ 37"""
Ф-24997	Нижній Яменець	Nyzhnii Yamenets	урочище	Київська обл.	р-н Іванківський	"N 51° 30’ 12"""	"E 30° 11’ 32"""
Ф-25	Жерів	Zheriv	річка	Київська обл.		"N 50° 50’ 45"""	"E 29° 45’ 35"""
Ф-25018	Мочище	Mochyshche	урочище	Київська обл.	р-н Поліський	"N 51° 8’ 30"""	"E 29° 27’ 1"""
Ф-25021	Мошин	Moshyn	урочище	Київська обл.	р-н Бородянський	"N 50° 44’ 29"""	"E 29° 52’ 4"""
Ф-25074	Матроса	Matrosa	урочище	Київська обл.	р-н Поліський	"N 51° 20’ 13"""	"E 29° 31’ 9"""
Ф-25097	Нова Петрівка	Nova Petrivka	урочище	Київська обл.	р-н Сквирський	"N 49° 42’ 47"""	"E 29° 32’ 22"""
Ф-25155	Могила Котолова	Mohyla Kotolova	курган	Київська обл.	р-н Бориспільський	"N 50° 17’ 38"""	"E 31° 6’ 18"""
Ф-25217	Мішкина Руда	Mishkyna Ruda	урочище	Київська обл.	р-н Макарівський	"N 50° 28’ 12"""	"E 29° 59’ 22"""
Ф-25335	Мальча	Malcha	урочище	Київська обл.	р-н Вишгородський	"N 50° 51’ 43"""	"E 30° 6’ 37"""
Ф-2535	Вересовате	Veresovate	озеро	Київська обл.		"N 50° 1’ 13"""	"E 31° 11’ 30"""
Ф-25354	Монастирський Ліс	Monastyrskyi Lis	урочище	Київська обл.	р-н Поліський	"N 51° 12’ 4"""	"E 29° 51’ 52"""
Ф-25379	Махтиєве	Makhtyieve	урочище	Київська обл.	р-н Бородянський	"N 50° 35’ 57"""	"E 29° 41’ 24"""
Ф-2538	Канівське	Kanivske	водосховище	Київська обл., Черкаська обл.		"N 49° 59’ 20"""	"E 31° 16’ 30"""
Ф-25430	Могили	Mohyly	гора	Київська обл.	р-н Сквирський	"N 49° 38’ 4"""	"E 29° 32’ 24"""
Ф-25465	Могила Теле	Mohyla Tele	курган	Київська обл.	р-н Яготинський	"N 50° 22’ 19"""	"E 32° 3’ 0"""
Ф-25554	Мертвиця	Mertvytsia	урочище	Київська обл.	р-н Іванківський	"N 51° 17’ 8"""	"E 30° 16’ 9"""
Ф-2560	Стрижень	Stryzhen	озеро	Київська обл.		"N 50° 32’ 10"""	"E 31° 41’ 34"""
Ф-25615	Ліс Резиха	Lis Rezykha	урочище	Київська обл.	р-н Ставищенський	"N 49° 21’ 12"""	"E 30° 8’ 52"""
Ф-25617	Ліс Хвощівка	Lis Khvoshchivka	урочище	Київська обл.	р-н Богуславський	"N 49° 27’ 39"""	"E 30° 57’ 52"""
Ф-25643	Лазарева	Lazareva	балка	Київська обл.	р-н Кагарлицький	"N 50° 3’ 9"""	"E 30° 52’ 38"""
Ф-25671	Лебеді	Lebedi	урочище	Київська обл.	р-н Бородянський	"N 50° 44’ 48"""	"E 29° 44’ 30"""
Ф-25709	Липники	Lypnyky	урочище	Київська обл.	р-н Іванківський	"N 51° 9’ 53"""	"E 30° 14’ 1"""
Ф-25731	Лозова Долина	Lozova Dolyna	урочище	Київська обл.	р-н Згурівський	"N 50° 31’ 25"""	"E 31° 35’ 1"""
Ф-25741	Левада	Levada	балка	Київська обл.	р-н Білоцерківський	"N 49° 57’ 13"""	"E 30° 24’ 50"""
Ф-25810	Макарова	Makarova	гора	Київська обл.	р-н Іванківський	"N 51° 3’ 13"""	"E 30° 14’ 11"""
Ф-25856	Мокре	Mokre	урочище	Київська обл.	р-н Макарівський	"N 50° 20’ 54"""	"E 29° 49’ 7"""
Ф-25899	Лужок	Luzhok	урочище	Київська обл.	р-н Іванківський	"N 51° 11’ 25"""	"E 30° 2’ 52"""
Ф-25908	Лимарі	Lymari	урочище	Київська обл.	р-н Іванківський	"N 50° 50’ 13"""	"E 29° 30’ 21"""
Ф-25921	Ліски	Lisky	урочище	Київська обл.	р-н Переяслав-Хмельницький	"N 50° 3’ 28"""	"E 31° 21’ 51"""
Ф-25922	Ліски	Lisky	урочище	Київська обл.	р-н Поліський	"N 51° 22’ 35"""	"E 29° 36’ 37"""
Ф-25959	Лан	Lan	урочище	Київська обл.	р-н Іванківський	"N 51° 15’ 37"""	"E 30° 4’ 46"""
Ф-25993	Любиш	Liubysh	урочище	Київська обл.	р-н Іванківський	"N 50° 57’ 28"""	"E 29° 36’ 56"""
Ф-26	Кропивна	Kropyvna	річка	Київська обл.		"N 50° 52’ 0"""	"E 29° 44’ 30"""
Ф-26013	Марківське	Markivske	урочище	Київська обл.	р-н Іванківський	"N 50° 59’ 41"""	"E 29° 52’ 48"""
Ф-26061	Людське	Liudske	урочище	Київська обл.	р-н Іванківський	"N 51° 4’ 5"""	"E 30° 18’ 41"""
Ф-26087	Містки	Mistky	урочище	Київська обл.	р-н Вишгородський	"N 50° 47’ 53"""	"E 30° 40’ 56"""
Ф-26098	Лиснячка	Lysniachka	балка	Київська обл.	р-н Васильківський	"N 49° 55’ 10"""	"E 30° 10’ 28"""
Ф-26116	Лихий Грош	Lykhyi Hrosh	урочище	Київська обл.	р-н Поліський	"N 51° 25’ 47"""	"E 29° 34’ 15"""
Ф-26119	Лихорадівка	Lykhoradivka	урочище	Київська обл.	р-н Переяслав-Хмельницький	"N 50° 1’ 17"""	"E 31° 29’ 15"""
Ф-26154	Немирів	Nemyriv	урочище	Київська обл.	р-н Сквирський	"N 49° 49’ 15"""	"E 29° 33’ 52"""
Ф-26170	Лонцугове	Lontsuhove	урочище	Київська обл.	р-н Іванківський	"N 51° 21’ 37"""	"E 29° 58’ 38"""
Ф-26184	Максимівщина	Maksymivshchyna	урочище	Київська обл.	р-н Поліський	"N 51° 16’ 12"""	"E 29° 42’ 4"""
Ф-26192	Лука	Luka	урочище	Київська обл.	р-н Білоцерківський	"N 49° 41’ 58"""	"E 30° 11’ 3"""
Ф-26263	Ланське	Lanske	урочище	Київська обл.	р-н Броварський	"N 50° 41’ 17"""	"E 30° 46’ 4"""
Ф-26273	Курилів Млинок	Kuryliv Mlynok	урочище	Київська обл.	р-н Броварський	"N 50° 44’ 17"""	"E 30° 50’ 53"""
Ф-26275	Куринка	Kurynka	урочище	Київська обл.	р-н Броварський	"N 50° 28’ 1"""	"E 31° 12’ 5"""
Ф-26331	Лисогір'я	Lysohiria	урочище	Київська обл.	р-н Кагарлицький	"N 49° 51’ 47"""	"E 30° 36’ 53"""
Ф-26336	КУрмалія	Kurmaliia	урочище	Київська обл.	р-н Володарський	"N 49° 36’ 54"""	"E 29° 57’ 1"""
Ф-26390	Лави	Lavy	урочище	Київська обл.	р-н Броварський	"N 50° 44’ 34"""	"E 31° 6’ 0"""
Ф-26393	Лисуха	Lysukha	урочище	Київська обл.	р-н Іванківський	"N 51° 20’ 53"""	"E 29° 57’ 44"""
Ф-26411	Леонівські Хутори	Leonivski Khutory	урочище	Київська обл.	р-н Макарівський	"N 50° 17’ 35"""	"E 29° 58’ 28"""
Ф-26482	Ліпинський Острів	Lipynskyi Ostriv	урочище	Київська обл.	р-н Іванківський	"N 51° 14’ 1"""	"E 30° 20’ 55"""
Ф-26511	Липки	Lypky	урочище	Київська обл.	р-н Іванківський	"N 50° 51’ 12"""	"E 29° 52’ 52"""
Ф-26512	Липки	Lypky	урочище	Київська обл.	р-н Бородянський	"N 50° 42’ 7"""	"E 29° 41’ 15"""
Ф-26665	Ляхівське	Liakhivske	урочище	Київська обл.	р-н Вишгородський	"N 50° 54’ 31"""	"E 30° 37’ 50"""
Ф-26674	Лозова Волока	Lozova Voloka	урочище	Київська обл.	р-н Поліський	"N 51° 18’ 58"""	"E 29° 22’ 53"""
Ф-26680	Мала Мазинка	Mala Mazynka	курган	Київська обл.	р-н Переяслав-Хмельницький	"N 50° 7’ 27"""	"E 31° 16’ 44"""
Ф-26692	Лисянське	Lysianske	урочище	Київська обл.	р-н Макарівський	"N 50° 17’ 8"""	"E 29° 56’ 31"""
Ф-26764	Лубашів	Lubashiv	урочище	Київська обл.	р-н Кагарлицький	"N 49° 55’ 24"""	"E 31° 11’ 9"""
Ф-26783	Решетиха	Reshetykha	урочище	Київська обл.	р-н Тетіївський	"N 49° 23’ 8"""	"E 29° 46’ 11"""
Ф-26785	Решетки	Reshetky	урочище	Київська обл.	р-н Рокитнянський	"N 49° 39’ 33"""	"E 30° 32’ 30"""
Ф-26792	Ржавець	Rzhavets	урочище	Київська обл.	р-н Яготинський	"N 50° 17’ 59"""	"E 31° 46’ 25"""
Ф-26804	Помогайбівка	Pomohaibivka	урочище	Київська обл.	р-н Іванківський	"N 51° 26’ 11"""	"E 30° 16’ 25"""
Ф-26814	Попадя	Popadia	балка	Київська обл.	р-н Обухівський	"N 50° 0’ 13"""	"E 30° 40’ 31"""
Ф-26829	Розгребина	Rozghrebyna	курган	Київська обл.	р-н Переяслав-Хмельницький	"N 50° 5’ 54"""	"E 31° 17’ 52"""
Ф-26860	Рибне	Rybne	урочище	Київська обл.	Київська міськрада	"N 50° 28’ 12"""	"E 30° 42’ 30"""
Ф-26863	Руда	Ruda	урочище	Київська обл.	р-н Макарівський	"N 50° 22’ 50"""	"E 29° 35’ 59"""
Ф-26866	Рябушеве	Riabusheve	урочище	Київська обл.	р-н Баришівський	"N 50° 29’ 15"""	"E 31° 21’ 31"""
Ф-26880	Проліски	Prolisky	урочище	Київська обл.	р-н Іванківський	"N 50° 51’ 58"""	"E 29° 41’ 55"""
Ф-26887	Проруба	Proruba	урочище	Київська обл.	р-н Володарський	"N 49° 27’ 59"""	"E 29° 58’ 57"""
Ф-26900	Плоский Ліс	Ploskyi Lis	урочище	Київська обл.	р-н Поліський	"N 51° 25’ 45"""	"E 29° 45’ 33"""
Ф-26918	Поплюски	Popliusky	урочище	Київська обл.	р-н Бориспільський	"N 50° 13’ 51"""	"E 30° 45’ 15"""
Ф-26999	Пузеєве	Puzeieve	урочище	Київська обл.	р-н Бориспільський	"N 50° 27’ 18"""	"E 30° 58’ 39"""
Ф-27	Любша	Liubsha	річка	Київська обл.		"N 50° 55’ 0"""	"E 29° 53’ 50"""
Ф-27022	Поломи Заліські	Polomy Zaliski	урочище	Київська обл.	р-н Іванківський	"N 51° 16’ 19"""	"E 30° 7’ 18"""
Ф-27106	Пристань	Prystan	урочище	Київська обл.	р-н Броварський	"N 50° 43’ 9"""	"E 31° 6’ 22"""
Ф-27145	Роздол	Rozdol	урочище	Київська обл.	р-н Переяслав-Хмельницький	"N 50° 2’ 41"""	"E 31° 21’ 10"""
Ф-27195	Руда	Ruda	урочище	Київська обл.	р-н Сквирський	"N 49° 46’ 21"""	"E 29° 40’ 55"""
Ф-27196	Руда	Ruda	урочище	Київська обл.	р-н Броварський	"N 50° 29’ 42"""	"E 30° 55’ 47"""
Ф-27230	Площа	Ploshcha	урочище	Київська обл.	р-н Богуславський	"N 49° 30’ 39"""	"E 30° 44’ 28"""
Ф-27234	Пляхова	Pliakhova	урочище	Київська обл.	Київська міськрада	"N 50° 27’ 44"""	"E 30° 41’ 52"""
Ф-27253	ПоштачеваГора	Poshtachevahora	урочище	Київська обл.	р-н Іванківський	"N 51° 21’ 53"""	"E 29° 56’ 23"""
Ф-27268	Руде	Rude	урочище	Київська обл.	р-н Іванківський	"N 51° 5’ 11"""	"E 30° 9’ 30"""
