Реєстраційний номер	Унормована назва	Унормована назва латиницею	Вид географічного об'єкту	Адміністративно- територіальна одиниця (АР Крим, область)	Район	Широта	Довгота
Ф-693	Клебань-Бицьке	Kleban-Bytske	водосховище	Донецька обл.		"N 48° 26’ 40"""	"E 37° 43’ 20"""
Ф-6935	Холодні Терни	Kholodni Terny	балка	Донецька обл.	р-н Волноваський	"N 47° 30’ 45"""	"E 37° 16’ 35"""
Ф-6938	Водяна	Vodiana	балка	Донецька обл.	р-н Волноваський	"N 47° 29’ 25"""	"E 37° 29’ 10"""
Ф-6940	Суха	Sukha	балка	Донецька обл.	р-н Волноваський	"N 47° 29’ 4"""	"E 37° 29’ 10"""
Ф-6941	Мокрі Яли	Mokri Yaly	балка	Донецька обл.	р-н Волноваський	"N 47° 28’ 25"""	"E 37° 15’ 50"""
Ф-6947	Вовча	Vovcha	балка	Донецька обл.	р-н Волноваський	"N 47° 26’ 58"""	"E 37° 25’ 20"""
Ф-6949	Грузька	Hruzka	балка	Донецька обл.	р-н Волноваський	"N 47° 24’ 25"""	"E 37° 24’ 40"""
Ф-695	Клебань-Бик	Kleban-Byk	річка	Донецька обл.		"N 48° 25’ 50"""	"E 37° 41’ 10"""
Ф-6952	Велі-Тарама	Veli-Tarama	балка	Донецька обл.	р-н Волноваський	"N 47° 23’ 5"""	"E 37° 25’ 33"""
Ф-6954	Малєєва	Malieieva	балка	Донецька обл.	р-н Волноваський	"N 47° 22’ 43"""	"E 37° 29’ 5"""
Ф-6968	Мітькова	Mitkova	балка	Донецька обл.	р-н Володарський	"N 47° 21’ 35"""	"E 37° 13’ 51"""
Ф-6972	Середня	Serednia	балка	Донецька обл.	р-н Володарський	"N 47° 21’ 45"""	"E 37° 17’ 18"""
Ф-698	Калинівка	Kalynivka	річка	Донецька обл.		"N 48° 25’ 15"""	"E 37° 41’ 0"""
Ф-6980	Малий Кальчик	Malyi Kalchyk	річка	Донецька обл.		"N 47° 19’ 58"""	"E 37° 29’ 15"""
Ф-6991	Калмицька	Kalmytska	балка	Донецька обл.	р-н Володарський	"N 47° 20’ 36"""	"E 37° 17’ 42"""
Ф-6996	Полкова	Polkova	балка	Донецька обл.	р-н Володарський, р-н Волноваський	"N 47° 21’ 25"""	"E 37° 29’ 30"""
Ф-7006	Антон-Тарама	Anton-Tarama	балка	Донецька обл.	р-н Волноваський	"N 47° 39’ 35"""	"E 37° 38’ 15"""
Ф-701	Кодима	Kodyma	річка	Донецька обл.		"N 48° 29’ 40"""	"E 38° 2’ 10"""
Ф-7010	Хаіначахрах	Khainachakhrakh	балка	Донецька обл.	р-н Волноваський	"N 47° 39’ 17"""	"E 37° 45’ 50"""
Ф-7025	Зондо-Тарама	Zondo-Tarama	балка	Донецька обл.	р-н Волноваський	"N 47° 38’ 3"""	"E 37° 31’ 45"""
Ф-7033	Попова	Popova	балка	Донецька обл.	р-н Волноваський	"N 47° 38’ 35"""	"E 37° 36’ 20"""
Ф-704	Скелювата	Skeliuvata	річка	Донецька обл.		"N 48° 27’ 0"""	"E 38° 16’ 30"""
Ф-7041	Глибока	Hlyboka	балка	Донецька обл.	р-н Волноваський	"N 47° 38’ 30"""	"E 37° 39’ 30"""
Ф-7042	Хуботал	Khubotal	балка	Донецька обл.	р-н Волноваський	"N 47° 37’ 25"""	"E 37° 44’ 25"""
Ф-7047	Ксанта	Ksanta	балка	Донецька обл.	р-н Волноваський	"N 47° 37’ 20"""	"E 37° 45’ 10"""
Ф-7061	Куца	Kutsa	балка	Донецька обл.	р-н Волноваський	"N 47° 36’ 12"""	"E 37° 32’ 10"""
Ф-7062	Миколаївка	Mykolaivka	балка	Донецька обл.	р-н Волноваський	"N 47° 36’ 30"""	"E 37° 40’ 43"""
Ф-707	Мокрі Яли	Mokri Yaly	річка	Донецька обл.		"N 48° 3’ 40"""	"E 36° 44’ 30"""
Ф-7070	Чулим	Chulym	балка	Донецька обл.	р-н Волноваський	"N 47° 35’ 5"""	"E 37° 38’ 20"""
Ф-7075	Маньєл	Maniel	балка	Донецька обл.	р-н Тельманівський	"N 47° 35’ 20"""	"E 37° 45’ 50"""
Ф-7082	Арген-Тарама	Arhen-Tarama	балка	Донецька обл.	р-н Тельманівський	"N 47° 34’ 50"""	"E 37° 56’ 5"""
Ф-709	Сінна	Sinna	балка	Донецька обл.		"N 48° 19’ 38"""	"E 37° 20’ 15"""
Ф-7098	Калка	Kalka	річка	Донецька обл.		"N 47° 29’ 43"""	"E 37° 32’ 55"""
Ф-710	Журавка	Zhuravka	річка	Донецька обл.		"N 48° 16’ 45"""	"E 37° 22’ 57"""
Ф-711	Солоний	Solonyi	ручай	Донецька обл.		"N 48° 12’ 45"""	"E 37° 10’ 0"""
Ф-7111	Мотен-Тарама	Moten-Tarama	балка	Донецька обл.	р-н Тельманівський	"N 47° 34’ 30"""	"E 37° 43’ 20"""
Ф-7116	Одемон-Челган	Odemon-Chelhan	балка	Донецька обл.	р-н Тельманівський	"N 47° 33’ 20"""	"E 37° 48’ 55"""
Ф-7120	Червона	Chervona	балка	Донецька обл.	р-н Волноваський	"N 47° 31’ 55"""	"E 37° 31’ 5"""
Ф-713	Карлівське	Karlivske	водосховище	Донецька обл.		"N 48° 8’ 0"""	"E 37° 30’ 0"""
Ф-7144	Бакламішева	Baklamisheva	балка	Донецька обл.	р-н Волноваський	"N 47° 32’ 50"""	"E 37° 38’ 25"""
Ф-7150	Хан-Тарама	Khan-Tarama	балка	Донецька обл.	р-н Тельманівський	"N 47° 31’ 35"""	"E 37° 52’ 20"""
Ф-7160	Максимова	Maksymova	балка	Донецька обл.	р-н Тельманівський	"N 47° 29’ 9"""	"E 37° 56’ 30"""
Ф-7165	Хамуш-Тарама	Khamush-Tarama	балка	Донецька обл.	р-н Тельманівський	"N 47° 27’ 55"""	"E 37° 48’ 50"""
Ф-7168	Льняна	lniana	балка	Донецька обл.	р-н Тельманівський	"N 47° 28’ 30"""	"E 37° 49’ 40"""
Ф-7172	Бірючий	Biriuchyi	балка	Донецька обл.	р-н Тельманівський	"N 47° 27’ 25"""	"E 37° 46’ 3"""
Ф-7176	Столова	Stolova	балка	Донецька обл.	р-н Тельманівський	"N 47° 27’ 15"""	"E 37° 48’ 0"""
Ф-7177	Корнєєва	Kornieieva	балка	Донецька обл.	р-н Тельманівський	"N 47° 27’ 20"""	"E 37° 54’ 15"""
Ф-719	Кам'янка	Kamianka	річка	Донецька обл.		"N 48° 14’ 10"""	"E 37° 49’ 20"""
Ф-721	Дурна	Durna	річка	Донецька обл.		"N 48° 8’ 10"""	"E 37° 31’ 40"""
Ф-7216	Шарамбай-Тарама	Sharambai - Tarama	балка	Донецька обл.	р-н Тельманівський	"N 47° 26’ 10"""	"E 37° 45’ 25"""
Ф-7219	Хамиш-Хулак	Khamysh - Khulak	балка	Донецька обл.	р-н Волноваський	"N 47° 25’ 40"""	"E 37° 35’ 43"""
Ф-7226	Чалпанова	Chalpanova	балка	Донецька обл.	р-н Тельманівський	"N 47° 24’ 25"""	"E 37° 50’ 55"""
Ф-723	Солона	Solona	річка	Донецька обл.		"N 48° 0’ 22"""	"E 37° 11’ 14"""
Ф-7232	Барбасова	Barbasova	балка	Донецька обл.	р-н Тельманівський	"N 47° 23’ 40"""	"E 37° 52’ 30"""
Ф-724	Волинцівське	Volyntsivske	водосховище	Донецька обл.		"N 48° 15’ 0"""	"E 38° 17’ 0"""
Ф-7241	Суха	Sukha	балка	Донецька обл.	р-н Володарський	"N 47° 21’ 5"""	"E 37° 31’ 25"""
Ф-7243	Калмицька	Kalmytska	балка	Донецька обл.	р-н Тельманівський	"N 47° 20’ 35"""	"E 37° 48’ 55"""
Ф-725	Вільхуватка	Vilkhuvatka	річка	Донецька обл.		"N 48° 14’ 50"""	"E 38° 19’ 0"""
Ф-7252	Лазаревська	Lazarevska	балка	Донецька обл.	р-н Старобешівський	"N 47° 39’ 20"""	"E 38° 7’ 5"""
Ф-7256	Миронова	Myronova	балка	Донецька обл.	р-н Старобешівський	"N 47° 38’ 40"""	"E 38° 14’ 30"""
Ф-7258	Гірка	Hirka	балка	Донецька обл.	"р-н Амвросіївський, р-н
Старобешівський"	"N 47° 38’ 5"""	"E 38° 20’ 45"""
Ф-7266	Галушкина	Halushkyna	балка	Донецька обл.	р-н Старобешівський	"N 47° 37’ 30"""	"E 38° 6’ 0"""
Ф-728	Булавинка	Bulavyn	річка	Донецька обл.		"N 48° 11’ 40"""	"E 38° 9’ 52"""
Ф-7282	Жоголевська	Zhoholevska	балка	Донецька обл.	р-н Старобешівський	"N 47° 36’ 45"""	"E 38° 4’ 30"""
Ф-7283	Перша	Persha	балка	Донецька обл.	р-н Старобешівський	"N 47° 37’ 15"""	"E 38° 13’ 20"""
Ф-7287	Феропонська	Feroponska	балка	Донецька обл.	р-н Амвросіївський	"N 47° 37’ 20"""	"E 38° 25’ 45"""
Ф-7291	Друга	Druha	балка	Донецька обл.	р-н Старобешівський	"N 47° 36’ 40"""	"E 38° 13’ 30"""
Ф-7295	Куца	Kutsa	балка	Донецька обл.	р-н Старобешівський	"N 47° 35’ 35"""	"E 38° 17’ 23"""
Ф-7299	Слюсарева	Sliusareva	балка	Донецька обл.	р-н Старобешівський	"N 47° 35’ 5"""	"E 38° 17’ 10"""
Ф-7303	Карпова	Karpova	балка	Донецька обл.	р-н Старобешівський	"N 47° 33’ 50"""	"E 38° 14’ 30"""
Ф-7308	Кругова	Kruhova	балка	Донецька обл.	р-н Старобешівський	"N 47° 34’ 3"""	"E 38° 16’ 35"""
Ф-7312	Кам'янка	Kamianka	балка	Донецька обл.	р-н Старобешівський	"N 47° 32’ 58"""	"E 38° 10’ 40"""
Ф-7317	Холодна	Kholodna	балка	Донецька обл.	р-н Старобешівський	"N 47° 31’ 20"""	"E 38° 9’ 45"""
Ф-7319	Талова	Talova	балка	Донецька обл.	р-н Тельманівський	"N 47° 30’ 18"""	"E 38° 6’ 50"""
Ф-732	Кринка	Krynka	річка	Донецька обл.		"N 47° 36’ 33"""	"E 38° 48’ 30"""
Ф-7322	Балабіна	Balabina	балка	Донецька обл.	р-н Старобешівський	"N 47° 29’ 45"""	"E 38° 15’ 55"""
Ф-7326	Мокра Каранська	Mokra Karanska	балка	Донецька обл.	р-н Тельманівський	"N 47° 25’ 55"""	"E 38° 2’ 50"""
Ф-733	Розсохувата	Rozsokhuvata	річка	Донецька обл.		"N 48° 12’ 0"""	"E 38° 4’ 38"""
Ф-7336	Капустяна	Kapustiana	балка	Донецька обл.	р-н Тельманівський	"N 47° 27’ 30"""	"E 38° 2’ 50"""
Ф-734	Ханженківське	Khanzhenkivske	водосховище	Донецька обл.		"N 48° 5’ 22"""	"E 38° 11’ 11"""
Ф-7344	Велика Кам'янка	Velyka Kamianka	балка	Донецька обл.	р-н Тельманівський	"N 47° 25’ 5"""	"E 38° 8’ 50"""
Ф-735	Вільхівське	Vilkhivske	водосховище	Донецька обл.		"N 48° 4’ 16"""	"E 38° 18’ 50"""
Ф-7350	Гірка	Hirka	балка	Донецька обл.	р-н Тельманівський	"N 47° 24’ 55"""	"E 38° 14’ 21"""
Ф-7357	Харцизька	Khartsyzka	балка	Донецька обл.	р-н Тельманівський	"N 47° 22’ 30"""	"E 38° 5’ 0"""
Ф-736	Вільхова	Vilkhova	річка	Донецька обл.		"N 48° 4’ 5"""	"E 38° 14’ 25"""
Ф-7360	Бірюча	Biriucha	балка	Донецька обл.	"р-н Новоазовський, р-н
Тельманівський"	"N 47° 21’ 15"""	"E 38° 0’ 43"""
Ф-7364	Тернова	Ternova	балка	Донецька обл.	р-н Тельманівський	"N 47° 21’ 15"""	"E 38° 7’ 5"""
Ф-7373	Комарова	Komarova	балка	Донецька обл.		"N 47° 20’ 45"""	"E 38° 14’ 4"""
Ф-738	Кленова	Klenova	річка	Донецька обл.		"N 48° 4’ 25"""	"E 38° 23’ 20"""
Ф-7387	Осикова	Osykova	балка	Донецька обл.	р-н Володарський	"N 47° 11’ 52"""	"E 37° 0’ 0"""
Ф-7395	Кунжі	Kunzhi	балка	Донецька обл.	р-н Володарський	"N 47° 18’ 15"""	"E 37° 23’ 24"""
Ф-7400	Бугаєва	Buhaieva	балка	Донецька обл.	р-н Володарський	"N 47° 15’ 40"""	"E 37° 6’ 0"""
Ф-741	Садки	Sadky	річка	Донецька обл.		"N 48° 11’ 42"""	"E 38° 9’ 50"""
Ф-7416	Орлова	Orlova	балка	Донецька обл.	р-н Володарський	"N 47° 14’ 18"""	"E 37° 19’ 50"""
Ф-7426	Водяна	Vodiana	балка	Донецька обл.	р-н Володарський	"N 47° 13’ 25"""	"E 37° 9’ 35"""
Ф-743	Шайтанка	Shaitanka	річка	Донецька обл.		"N 47° 50’ 15"""	"E 36° 49’ 20"""
Ф-7468	Крутенька	Krutenka	балка	Донецька обл.	р-н Володарський	"N 47° 13’ 55"""	"E 37° 6’ 35"""
Ф-747	Осикова	Osykova	річка	Донецька обл.		"N 47° 59’ 10"""	"E 37° 22’ 5"""
Ф-7470	Панасова	Panasova	балка	Донецька обл.	"р-н Першотравневий, р-н
Володарський"	"N 47° 10’ 50"""	"E 37° 5’ 0"""
Ф-7475	Cолона	Solona	балка	Донецька обл.	р-н Володарський	"N 47° 10’ 45"""	"E 37° 11’ 20"""
Ф-7481	Попова	Popova	балка	Донецька обл.	"р-н Володарський, р-н
Першотравневий"	"N 47° 11’ 40"""	"E 37° 24’ 55"""
Ф-7488	Калайтановська	Kalaitanovska	балка	Донецька обл.	р-н Володарський	"N 47° 9’ 0"""	"E 37° 7’ 10"""
Ф-749	Донецьке	Donetske	море	Донецька обл.		"N 47° 56’ 0"""	"E 37° 48’ 0"""
Ф-7494	Мокра Білосарайська	Mokra Bilosaraiska	балка	Донецька обл.	р-н Першотравневий	"N 47° 8’ 30"""	"E 37° 20’ 5"""
Ф-7500	Журавльова	Zhuravlova	балка	Донецька обл.	р-н Першотравневий	"N 47° 7’ 35"""	"E 37° 2’ 30"""
Ф-7509	Качемак	Kachemak	балка	Донецька обл.	р-н Першотравневий	"N 47° 6’ 25"""	"E 37° 18’ 10"""
Ф-751	Орлівка	Orlivka	річка	Донецька обл.		"N 47° 55’ 5"""	"E 38° 20’ 10"""
Ф-7512	Бережна	Berezhna	балка	Донецька обл.	р-н Першотравневий	"N 47° 6’ 15"""	"E 37° 24’ 0"""
Ф-7514	Лисича	Lysycha	балка	Донецька обл.	р-н Першотравневий	"N 47° 4’ 45"""	"E 37° 1’ 0"""
Ф-7521	Широкая	Shyroka	балка	Донецька обл.	р-н Першотравневий	"N 47° 4’ 5"""	"E 37° 4’ 45"""
Ф-7527	Широка	Shyroka	балка	Донецька обл.	р-н Першотравневий	"N 47° 4’ 20"""	"E 37° 25’ 45"""
Ф-7529	Тернова	Ternova	балка	Донецька обл.	р-н Першотравневий	"N 47° 2’ 40"""	"E 37° 13’ 33"""
Ф-753	Грузька	Hruzka	річка	Донецька обл.		"N 47° 51’ 3"""	"E 38° 0’ 10"""
Ф-7532	Караянова	Karaianova	балка	Донецька обл.	р-н Першотравневий	"N 47° 2’ 10"""	"E 37° 21’ 14"""
Ф-7538	Тернова	Ternova	балка	Донецька обл.	р-н Першотравневий	"N 47° 0’ 55"""	"E 37° 6’ 50"""
Ф-756	Калинова	Kalynova	річка	Донецька обл.		"N 47° 51’ 30"""	"E 38° 23’ 30"""
Ф-7560	Суха Білосарайка	Sukha Bilosaraika	балка	Донецька обл.	р-н Першотравневий	"N 47° 1’ 40"""	"E 37° 23’ 5"""
Ф-7568	Ковальова	Kovalova	балка	Донецька обл.	р-н Новоазовський	"N 47° 17’ 45"""	"E 37° 51’ 30"""
Ф-7577	Чернеча	Chernecha	балка	Донецька обл.	"р-н Володарський, р-н
Тельманівський"	"N 47° 16’ 40"""	"E 37° 41’ 50"""
Ф-7581	Вербова	Verbova	балка	Донецька обл.	р-н Новоазовський	"N 47° 16’ 45"""	"E 37° 49’ 50"""
Ф-7582	Байдалова	Baidalova	балка	Донецька обл.	р-н Володарський	"N 47° 14’ 35"""	"E 37° 38’ 10"""
Ф-759	Старобешівське	Starobeshivske	водосховище	Донецька обл.		"N 47° 47’ 35"""	"E 38° 1’ 40"""
Ф-7590	Комишувата	Komyshuvata	балка	Донецька обл.	р-н Новоазовський	"N 47° 14’ 55"""	"E 37° 48’ 35"""
Ф-7596	Волоська	Voloska	балка	Донецька обл.	р-н Новоазовський	"N 47° 14’ 55"""	"E 37° 54’ 20"""
Ф-7601	Безіменна	Bezimenna	балка	Донецька обл.	р-н Новоазовський	"N 47° 15’ 22"""	"E 37° 57’ 53"""
Ф-7603	Цекелекова	Tsekelekova	балка	Донецька обл.	р-н Новоазовський	"N 47° 13’ 45"""	"E 37° 40’ 55"""
Ф-7607	Черненкова	Chernenkova	балка	Донецька обл.	р-н Новоазовський	"N 47° 13’ 20"""	"E 37° 46’ 45"""
Ф-7608	Грековата	Hrekovata	балка	Донецька обл.	р-н Новоазовський	"N 47° 12’ 30"""	"E 37° 39’ 45"""
Ф-7609	Велика-Широка	Velyka-Shyroka	балка	Донецька обл.	р-н Новоазовський	"N 47° 12’ 10"""	"E 37° 51’ 2"""
Ф-761	Берестова	Berestova	річка	Донецька обл.		"N 47° 48’ 55"""	"E 37° 58’ 30"""
Ф-7612	Селіверстова	Seliverstova	балка	Донецька обл.	р-н Новоазовський	"N 47° 11’ 43"""	"E 37° 46’ 18"""
Ф-7617	Куплювате	Kupliuvate	балка	Донецька обл.	р-н Новоазовський	"N 47° 11’ 25"""	"E 37° 56’ 1"""
Ф-762	Комишуваха	Komyshuvakha	річка	Донецька обл.		"N 47° 44’ 20"""	"E 38° 4’ 10"""
Ф-7628	Осадчікова	Osadchikova	балка	Донецька обл.	р-н Новоазовський	"N 47° 10’ 45"""	"E 37° 45’ 55"""
Ф-7632	Бірюча	Biriucha	балка	Донецька обл.	р-н Новоазовський	"N 47° 10’ 18"""	"E 37° 58’ 58"""
Ф-779	Севастянівка	Sevastianivka	річка	Донецька обл.		"N 47° 52’ 5"""	"E 38° 36’ 40"""
Ф-7873	Донецький кряж	Donetskyi Kriazh	кряж	"Донецька обл., Луганська обл., Харківська
обл."		"N 48° 16’ 50"""	"E 38° 48’ 0"""
Ф-7885	Донецька височина	Donetska vysochyna	височина	"Донецька обл., Луганська обл., Харківська
обл."		"N 48° 39’ 0"""	"E 38° 12’ 45"""
Ф-789	Миколаївське	Mykolaivske	водосховище	Донецька обл.		"N 47° 37’ 42"""	"E 37° 37’ 54"""
Ф-791	Комишуваха	Komyshuvakha	річка	Донецька обл.		"N 47° 40’ 2"""	"E 37° 57’ 39"""
Ф-7922	Безіменна	Bezimenna	балка	Донецька обл.	р-н Новоазовський	"N 47° 9’ 5"""	"E 37° 55’ 30"""
Ф-793	Тавла	Tavla	балка	Донецька обл.		"N 47° 26’ 45"""	"E 37° 35’ 30"""
Ф-795	Мокра Волноваха	Mokra Volnovakha	річка	Донецька обл.		"N 47° 36’ 40"""	"E 38° 1’ 20"""
Ф-7958	Водинська	Vodynska	балка	Донецька обл.	р-н Новоазовський	"N 47° 8’ 5"""	"E 37° 47’ 30"""
Ф-796	Темрюк	Temriuk	ручай	Донецька обл.		"N 47° 10’ 40"""	"E 36° 58’ 10"""
Ф-7970	Харцизька	Khartsyzka	балка	Донецька обл.	р-н Тельманівський	"N 47° 19’ 50"""	"E 38° 5’ 15"""
Ф-799	Солона	Solona	річка	Донецька обл.		"N 47° 10’ 20"""	"E 37° 6’ 30"""
Ф-800	Калець	Kalets	річка	Донецька обл.		"N 47° 17’ 25"""	"E 37° 24’ 45"""
Ф-8003	Комарова	Komarova	балка	Донецька обл.	р-н Тельманівський	"N 47° 19’ 20"""	"E 38° 12’ 30"""
Ф-8005	Бірюча	Biriucha	балка	Донецька обл.	р-н Тельманівський	"N 47° 18’ 18"""	"E 38° 2’ 40"""
Ф-8011	Комишуваха	Komyshuvakha	балка	Донецька обл.	р-н Тельманівський	"N 47° 16’ 58"""	"E 38° 2’ 10"""
Ф-8020	Кам'янувата	Kamianuvate	балка	Донецька обл.	р-н Новоазовський	"N 47° 16’ 0"""	"E 38° 19’ 50"""
Ф-8024	Харцизька	Khartsyzka	балка	Донецька обл.	р-н Тельманівський	"N 47° 14’ 45"""	"E 38° 3’ 19"""
Ф-8031	Фоменкова	Fomenkova	балка	Донецька обл.	р-н Новоазовський	"N 47° 14’ 20"""	"E 38° 10’ 45"""
Ф-8038	Широка	Shyroka	балка	Донецька обл.	р-н Новоазовський	"N 47° 11’ 35"""	"E 38° 13’ 55"""
Ф-804	Кальміус	Kalmius	річка	Донецька обл.		"N 47° 5’ 10"""	"E 37° 34’ 41"""
Ф-8047	Харцизька	Khartsyzka	балка	Донецька обл.	р-н Новоазовський	"N 47° 10’ 45"""	"E 38° 3’ 35"""
Ф-8049	Кам'янувата	Kamianuvate	балка	Донецька обл.	р-н Новоазовський	"N 47° 10’ 50"""	"E 38° 9’ 5"""
Ф-8054	Попова	Popova	балка	Донецька обл.	р-н Новоазовський	"N 47° 9’ 5"""	"E 38° 12’ 20"""
Ф-8058	Волова	Volova	балка	Донецька обл.	р-н Новоазовський	"N 47° 8’ 20"""	"E 38° 3’ 40"""
Ф-8061	Широкая	Shyroka	балка	Донецька обл.	р-н Новоазовський	"N 47° 8’ 10"""	"E 38° 9’ 40"""
Ф-8067	Буерова	Buerova	балка	Донецька обл.	р-н Новоазовський	"N 47° 7’ 35"""	"E 38° 2’ 50"""
Ф-807	Таґанрозька	Taganrozka	затока	Донецька обл.		N 47° 0’	E 38° 20’
Ф-8074	Комишувата	Komyshuvata	балка	Донецька обл.	р-н Першотравневий	"N 46° 59’ 15"""	"E 37° 10’ 10"""
Ф-8083	Суха Білосарайка	Sukha Bilosaraika	балка	Донецька обл.	р-н Першотравневий	"N 46° 59’ 15"""	"E 37° 20’ 0"""
Ф-8108	Кам'яниста	Kamianysta	балка	Донецька обл., Запорізька обл.		"N 46° 57’ 45"""	"E 37° 5’ 12"""
Ф-812	Грузький Яланчик	Hruzkyi Yalanchyk	річка	Донецька обл.		"N 47° 6’ 41"""	"E 38° 4’ 0"""
Ф-8120	Кобізова	Kobizova	балка	Донецька обл.	р-н Першотравневий	"N 46° 54’ 51"""	"E 37° 4’ 5"""
Ф-813	Мокрий Яланчик	Mokryi Yalanchyk	річка	Донецька обл.		"N 47° 8’ 13"""	"E 38° 20’ 0"""
Ф-8131	Широка	Shyroka	балка	Донецька обл.	р-н Першотравневий	"N 46° 58’ 5"""	"E 37° 22’ 10"""
Ф-814	Сухий Яланчик	Sukhyi Yalanchyk	річка	Донецька обл.		"N 47° 16’ 5"""	"E 38° 24’ 50"""
Ф-816	Зелена	Zelena	річка	Донецька обл.		"N 46° 53’ 50"""	"E 37° 6’ 10"""
Ф-818	Комишуватка	Komyshuvatka	річка	Донецька обл.		"N 46° 55’ 35"""	"E 37° 10’ 51"""
Ф-819	Мокра Білосарайська	Mokra Bilosaraiska	річка	Донецька обл.		"N 46° 55’ 51"""	"E 37° 16’ 55"""
Ф-820	Лебединий лиман	Lebedynyi lyman	лиман	Донецька обл.		"N 46° 55’ 15"""	"E 37° 20’ 15"""
Ф-8409	Святогірське	Sviatohirske	урочище	Донецька обл.	р-н Краснолиманський	"N 49° 9’ 20"""	"E 37° 53’ 10"""
Ф-8415	Петрівка	Petrivka	урочище	Донецька обл.	р-н Краснолиманський	"N 49° 8’ 21"""	"E 38° 2’ 50"""
Ф-8416	Сосів Лиман	Sosiv Lyman	урочище	Донецька обл.	р-н Краснолиманський	"N 49° 3’ 11"""	"E 38° 1’ 50"""
Ф-8417	Малий Розділ	Malyi Rozdil	урочище	Донецька обл.	р-н Олександрівський	"N 48° 44’ 8"""	"E 36° 46’ 2"""
Ф-8420	Кругле	Kruhle	урочище	Донецька обл.	р-н Слов'янський	"N 48° 57’ 0"""	"E 37° 20’ 50"""
Ф-8423	Кругленьке	Kruhlenke	урочище	Донецька обл.	р-н Слов'янський	"N 48° 56’ 0"""	"E 37° 26’ 50"""
Ф-8431	Гостра Могила	Hostra Mohyla	урочище	Донецька обл.	р-н Олександрівський	"N 48° 46’ 0"""	"E 37° 10’ 0"""
Ф-8435	Жегальчине	Zhehalchyne	урочище	Донецька обл.	р-н Олександрівський	"N 48° 54’ 50"""	"E 37° 48’ 15"""
Ф-8437	Слобода	Sloboda	урочище	Донецька обл.	міська рада Краматорська	"N 48° 40’ 40"""	"E 37° 41’ 51"""
Ф-8438	Крайнє	Krainie	урочище	Донецька обл.	р-н Артемівський	"N 48° 39’ 23"""	"E 37° 52’ 1"""
Ф-8441	Ступка	Stupka	урочище	Донецька обл.	р-н Артемівський	"N 48° 33’ 8"""	"E 37° 53’ 40"""
Ф-8443	Осикове	Osykove	урочище	Донецька обл.	р-н Костянтинівський	"N 48° 31’ 20"""	"E 37° 51’ 10"""
Ф-8444	Щорса	Shchorsa	урочище	Донецька обл.	р-н Костянтинівський	"N 48° 26’ 32"""	"E 37° 55’ 20"""
Ф-8450	Малокостянтинопіль	Malokonstiantynopil	урочище	Донецька обл.	р-н Мар'їнський	"N 47° 56’ 5"""	"E 37° 8’ 20"""
Ф-8464	Червоний Маяк	Chervonyi Maiak	урочище	Донецька обл.	р-н Мар'їнський	"N 47° 56’ 8"""	"E 37° 12’ 40"""
Ф-8467	Лісова Дача	Lisova Dacha	урочище	Донецька обл.	р-н Мар'їнський	"N 47° 52’ 50"""	"E 37° 15’ 30"""
Ф-8468	Костянтинопільська Дача	Kostiantynopilska Dacha	урочище	Донецька обл.	р-н Мар'їнський	"N 47° 51’ 51"""	"E 37° 11’ 0"""
Ф-8471	Дачі	Dachi	урочище	Донецька обл.	р-н Мар'їнський	"N 47° 48’ 21"""	"E 37° 4’ 8"""
Ф-8472	Запоріжжя	Zaporizhzhia	урочище	Донецька обл.	р-н Мар'їнський	"N 47° 48’ 50"""	"E 37° 10’ 12"""
Ф-8512	Шевченко	Shevchenko	урочище	Донецька обл.	р-н Мар'їнський	"N 47° 48’ 9"""	"E 37° 17’ 47"""
Ф-8514	Жовтневе	Zhovtneve	урочище	Донецька обл.	р-н Мар'їнський, р-н Волноваський	"N 47° 44’ 10"""	"E 37° 8’ 40"""
Ф-8516	Шайтанська Дача	Shaitanska Dacha	урочище	Донецька обл.	р-н Великоновосілківський	"N 47° 43’ 11"""	"E 37° 6’ 20"""
Ф-8517	Красна Поляна	Krasna Poliana	урочище	Донецька обл.	р-н Старобешівський	"N 47° 47’ 1"""	"E 38° 9’ 0"""
Ф-8527	Ярцузи	Yartsuzy	урочище	Донецька обл.	р-н Волноваський	"N 47° 35’ 50"""	"E 37° 11’ 20"""
Ф-8529	Лузове	Luzove	урочище	Донецька обл.	р-н Волноваський	"N 47° 32’ 40"""	"E 37° 19’ 40"""
Ф-8536	Мануїлівка	Manuilivka	урочище	Донецька обл.	р-н Волноваський	"N 47° 35’ 15"""	"E 37° 16’ 50"""
Ф-8537	Янхутір	Yanhutir	урочище	Донецька обл.	р-н Волноваський	"N 47° 31’ 35"""	"E 37° 22’ 0"""
Ф-8539	Стрітенка	Stritenka	урочище	Донецька обл.	р-н Волноваський	"N 47° 31’ 5"""	"E 37° 26’ 8"""
Ф-8542	Краснівка	Krasnivka	урочище	Донецька обл.	р-н Волноваський	"N 47° 29’ 21"""	"E 37° 12’ 31"""
Ф-8544	Слов'янка	Slovianka	урочище	Донецька обл.	р-н Волноваський	"N 47° 30’ 35"""	"E 37° 41’ 40"""
Ф-8548	Балашівка	Balashivka	урочище	Донецька обл.	р-н Тельманівський	"N 47° 29’ 55"""	"E 37° 45’ 49"""
Ф-8553	Новоселівка	Novoselivka	урочище	Донецька обл.	р-н Тельманівський	"N 47° 30’ 20"""	"E 37° 53’ 40"""
